C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,time
-4.121052709217136,-3.8457823558602957,-3.73804276600346,-5.5028089044012205,-4.106687141880985,-3.9765237147108046,-3.868175288796192,-3.9294536728749505,-3.723297652764529,-3.8051706002541166,-3.8037960596639717,-5.448404519500341,-3.8600853322023747,-4.87785779992176,-5.431287094291237,-5.0831029923756494,-5.450666398175591,-5.163527819716191,-4.749149101874397,-5.15257113643092,-4.936272977169754,-4.269234050793225,-3.5450810208920034,-4.068862416319802,-4.739568361138804,68
-4.14280460407559,-3.692709295881116,-3.747370419251032,-5.656351152343657,-3.964404341756651,-3.801927707836361,-3.701543611688745,-3.725180671811344,-3.7272790372202547,-3.823459266257533,-3.81854737928983,-5.588564195835066,-3.8747206233403957,-4.97366108946257,-5.5748036521325135,-5.214330066491385,-5.602960417861478,-5.280577132709397,-4.863189574065625,-5.280017531949905,-5.033357124367175,-4.32140952067847,-3.5486561684834013,-4.083991345183678,-4.834132231209872,69
-4.150818460076073,-3.6363139579940493,-3.750806923079085,-5.712919348954028,-3.911984362763475,-3.737602863198408,-3.640152993807054,-3.649922197735278,-3.7287458630723638,-3.8301971958377385,-3.8239820759940937,-5.640201971326807,-3.880112572707035,-5.008957038240762,-5.627678173442457,-5.262676883270867,-5.659068740903647,-5.3237005638121575,-4.905204484872919,-5.326971467141111,-5.069124968071487,-4.34063206221514,-3.5499733281223373,-4.089565161080896,-4.868971551762371,70
-4.146983863998127,-3.634727824659724,-3.7480179045859128,-5.696663973626343,-3.9093278480236013,-3.735006228443489,-3.6383906144717284,-3.6484502976876163,-3.726984154193703,-3.8274689728048177,-3.8217470260085156,-5.624709307995715,-3.8773750404146616,-4.998705247631713,-5.612919310450309,-5.251033770941828,-5.644281213531128,-5.312612635664934,-4.912911330065183,-5.332424601142462,-5.074050520768419,-4.353186733377909,-3.5693036207706337,-4.105893635795742,-4.880522936606084,71
-4.136008985568145,-3.6301882016683784,-3.7400355413123503,-5.650139968378142,-3.9017247196301694,-3.727574480696651,-3.6333465632706248,-3.64423761824086,-3.7219420218858126,-3.8196606103312853,-3.8153501588084127,-5.580368237082593,-3.869540034198559,-4.96936391588857,-5.57067842671416,-5.217710380482854,-5.601958290361504,-5.280878220622879,-4.93496885251201,-5.348031846732536,-5.088147792280329,-4.389119068085142,-3.624628251453687,-4.152626856531338,-4.91358379667602,72
-4.118687189491906,-3.623023254537459,-3.72743687156733,-5.5767105143117055,-3.8897246013224627,-3.7158448547347738,-3.625385470411051,-3.637588690439353,-3.7139839576408282,-3.807336568354987,-3.8052538985287323,-5.510384137207662,-3.857173940050251,-4.923054103137345,-5.5040090800944546,-5.1651156316861595,-5.535159459816676,-5.2307913727854185,-4.969782532518446,-5.372664969290363,-5.110397702738886,-4.445831548165233,-3.711947849278749,-4.226386518174267,-4.965764190280377,73
-4.095811840475195,-3.6135611487844135,-3.710798933659784,-5.479738792529313,-3.873877116839767,-3.7003545853347384,-3.6148719661003166,-3.62880804532744,-3.7034744529508874,-3.791061306813769,-3.7919206693044223,-5.417962386991152,-3.840843143961265,-4.861896869504049,-5.415964828451638,-5.095658444343961,-5.446944210318545,-5.164646146251978,-5.015757850389541,-5.405195734194975,-5.1397811722757565,-4.520726655446575,-3.8272630433530663,-4.32379431561111,-5.0346741757273525,74
-4.068176303223792,-3.602130049926689,-3.690698765898645,-5.362587984133243,-3.854731889921365,-3.681640907273424,-3.60217068054573,-3.618200213949463,-3.6907779993081267,-3.7713992856454768,-3.775812895270429,-5.306308365053288,-3.8211140319231265,-4.788013275114692,-5.309599229646155,-5.011747738248473,-5.34037203028901,-5.084736595121985,-5.071300286430343,-5.444495906825401,-5.175279121022614,-4.6112068717575605,-3.9665744627838886,-4.4414719437284536,-5.117923811325144,75
-4.0365739424434794,-3.5890581234817294,-3.6677134065928443,-5.228621270225774,-3.8328385443065427,-3.6602410553277096,-3.5876462439546,-3.606069727349767,-3.676259088204682,-3.7489149647879554,-3.7573930005616987,-5.178627450014293,-3.7985529899273596,-4.703524380095281,-5.187965841538448,-4.915792433191908,-5.218502408149972,-4.993356773494862,-5.134815320945902,-5.489437252560674,-5.215872469111124,-4.714674678926582,-4.1258827366784665,-4.5760410974128805,-5.213123155381949,76
-4.001798122840039,-3.5746735349669843,-3.642419894051315,-5.081201831909188,-3.808746703734583,-3.636692264274476,-3.571663286534235,-3.592721116572696,-3.6602822111326914,-3.724172804179051,-3.737123409313181,-5.038125020494398,-3.7737264039654903,-4.610551244571831,-5.054118221988965,-4.810201448966485,-5.0843948323233334,-4.892800735470038,-5.204708434241267,-5.538891536779824,-5.260542136672958,-4.828532558782032,-4.301188494144046,-4.724123471550972,-5.317882266205963,77
-3.964642209119254,-3.559304449899899,-3.61539526658299,-4.9236928502857635,-3.783005991944771,-3.611531768890603,-3.554586438491944,-3.578458912662594,-3.643211859584291,-3.6977372637566104,-3.7154665456598215,-4.888006455113824,-3.7472006600290455,-4.51121492867035,-4.911109928858147,-4.697383705364416,-4.941108791230993,-4.785362535146936,-5.279385106621486,-5.591730524861882,-5.308269043839784,-4.950182993152306,-4.488492364287882,-4.882340761029315,-5.4298112021053875,78
-3.9258995659869047,-3.5432790337979205,-3.587216562496799,-4.75945750645778,-3.75616603267639,-3.5852968039529705,-3.536780330035035,-3.563587646663804,-3.6254125250516163,-3.6701728034584784,-3.692884833736567,-4.731477132492798,-3.719542144109549,-4.407636492516849,-4.761994520006441,-4.579748122177917,-4.791703773294851,-4.673336226624983,-5.357250818391606,-5.646825982185876,-5.358034110743272,-5.077028463865792,-4.683794976217216,-5.047314660734489,-5.546520021388414,79
-3.886363558148773,-3.526925452178495,-3.558460820101677,-4.591858981527517,-3.7287764496687243,-3.5585246042384577,-3.518609591370818,-3.54841184962067,-3.6072486990268056,-3.6420438832224997,-3.6698406976783664,-4.571742431251548,-3.6913172421985267,-4.301936996237337,-4.60982555329429,-4.459703619199204,-4.639239266936809,-4.559015864003605,-5.436711049856678,-5.703049674130841,-5.40881825751509,-5.206471452750886,-4.883096959039301,-5.2156668655530805,-5.665618782363245,80
-3.846827550310641,-3.510571870559069,-3.529705077706554,-4.424260456597251,-3.7013868666610588,-3.531752404523945,-3.5004388527066004,-3.5332360525775357,-3.5890848730019935,-3.613914962986521,-3.646796561620164,-4.412007730010293,-3.6630923402875037,-4.196237499957823,-4.457656586582137,-4.3396591162204885,-4.486774760578764,-4.444695501382224,-5.51617128132175,-5.759273366075806,-5.45960240428691,-5.335914441635981,-5.082398941861389,-5.384019070371674,-5.7847175433380755,81
-3.808084907178293,-3.4945464544570912,-3.501526373620365,-4.260025112769271,-3.6745469073926786,-3.505517439586313,-3.4826327442496927,-3.518364786578746,-3.5712855384693203,-3.5863505026883895,-3.6242148496969113,-4.255478407389273,-3.6354338243680084,-4.092659063804324,-4.308541177730434,-4.222023533033992,-4.337369742642626,-4.332669192860274,-5.594036993091869,-5.814368823399802,-5.509367471190397,-5.462759912349466,-5.277701553790721,-5.5489929700768466,-5.901426362621103,82
-3.770928993457506,-3.4791773693900057,-3.474501746152038,-4.102516131145844,-3.648806195602866,-3.4803569442024394,-3.4655558962074013,-3.5041025826686436,-3.554215186920919,-3.5599149622659483,-3.602557986043551,-4.105359842008696,-3.608908080431563,-3.9933227479028406,-4.165532884599614,-4.109205789431922,-4.194083701550284,-4.2252309925371705,-5.668713665472088,-5.867207811481858,-5.557094378357224,-5.584410346719739,-5.465005423934557,-5.707210259555191,-6.013355298520526,83
-3.736153173854067,-3.46479278087526,-3.449208233610509,-3.955096692829258,-3.6247143550309064,-3.4568081531492063,-3.4495729387870364,-3.490753971891573,-3.5382383098489285,-3.5351728016570445,-3.5822883947950332,-3.9648574124888003,-3.5840814944696944,-3.9003496123793906,-4.031685265050131,-4.003614805206499,-4.0599761257236455,-4.124674954512347,-5.738606778767452,-5.916662095701008,-5.601764045919058,-5.69826822657519,-5.640311181400137,-5.855292633693282,-6.118114409344541,84
-3.7045508130737543,-3.4517208544303015,-3.4262228743047087,-3.8211299789217907,-3.6028210094160835,-3.435408301203492,-3.4350485021959063,-3.478623485291877,-3.5237193987454836,-3.512688480799523,-3.5638685000863033,-3.8371764974498066,-3.5615204524739275,-3.8158607173599814,-3.9100518769424255,-3.9076595001499355,-3.938106503584608,-4.0332951328852245,-5.80212181328301,-5.961603441436281,-5.6423573940075675,-5.801736033744211,-5.799619455294714,-5.989861787377708,-6.213313753401344,85
-3.6769152758223513,-3.4402897555725755,-3.4061227065435697,-3.703979170525719,-3.5836757824976817,-3.416694623142177,-3.4223472166413194,-3.4680156539139,-3.511022945102723,-3.493026459631231,-3.54776072605231,-3.7255224755119407,-3.5417913404357884,-3.7419771229706225,-3.803686278136941,-3.8237487940544455,-3.831534323555072,-3.9533855817552297,-5.857664249323815,-6.000903614066708,-5.677855342754425,-5.892216250055197,-5.938930874725538,-6.107539415495053,-6.296563388999137,86
-3.65403992680564,-3.4308276498195305,-3.389484768636024,-3.6070074487433272,-3.567828298014986,-3.4012043537421413,-3.411833712330585,-3.4592350088019868,-3.500513440412782,-3.476751198090013,-3.534427496827999,-3.633100725295433,-3.5254605443468026,-3.680819889337328,-3.715642026494126,-3.754291606712248,-3.7433190740569424,-3.8872403552217913,-5.903639567194909,-6.033434378971318,-5.707238812291296,-5.967111357336538,-6.054246068799854,-6.204947212931894,-6.36547337444611,87
-3.636718130729402,-3.4236627026886115,-3.3768860988910037,-3.53357799467689,-3.5558281797072797,-3.389474727780265,-3.4038726194710116,-3.45258608100048,-3.492555376167798,-3.4644271561137145,-3.5243312365483197,-3.5631166254205024,-3.513094450198495,-3.634510076586103,-3.6489726798744204,-3.701696857915554,-3.6765202435121136,-3.8371535073843304,-5.938453247201345,-6.0580675015291465,-5.729488722749853,-6.02382383741663,-6.141565666624916,-6.278706874574824,-6.417653768050469,88
-3.625743252299419,-3.419123079697266,-3.368903735617441,-3.48705398942869,-3.548225051313848,-3.382042980033427,-3.3988285682699075,-3.4483734015537237,-3.4875132438599072,-3.456618793640182,-3.517934369348217,-3.5187755545073793,-3.5052594439823923,-3.6051687448429606,-3.6067317961382717,-3.6683734674565796,-3.63419732034249,-3.8054190923422757,-5.96051076964817,-6.073674747119219,-5.743585994261761,-6.059756172123863,-6.196890297307969,-6.325440095310419,-6.450714628120404,89
-3.621908656221473,-3.4175369463629406,-3.366114717124269,-3.470798614101006,-3.545568536573974,-3.3794463452785077,-3.3970661889345823,-3.446901501506062,-3.485751534981247,-3.4538905706072613,-3.5156993193626387,-3.5032828911762883,-3.502521911690019,-3.594916954233911,-3.591972933146123,-3.6567303551275407,-3.619409792969971,-3.794331164195052,-5.968217614840436,-6.079127881120571,-5.748511546958694,-6.0723108432866315,-6.216220589956265,-6.341768570025266,-6.462266012964117,90
