Time	Reads	ID
2	31	871
2	31	872
2	31	873
2	31	874
2	31	875
2	31	876
2	31	877
2	31	878
2	31	879
9	1	880
2	31	881
2	31	882
2	31	883
2	31	884
2	31	885
2	31	886
2	31	887
2	31	888
9	2	889
2	31	890
2	31	891
2	31	892
2	31	893
2	30	894
3	1	894
2	31	895
2	31	896
2	31	897
2	31	898
2	31	899
2	31	900
2	31	901
9	1	902
9	1	903
2	31	904
2	31	905
2	31	906
2	31	907
2	31	908
2	31	909
2	30	910
3	1	910
2	31	911
2	31	912
2	31	913
2	31	914
2	31	915
2	31	916
2	31	917
2	31	918
2	31	919
2	31	920
2	31	921
2	31	922
2	31	923
2	31	924
2	31	925
2	31	926
2	31	927
2	30	928
9	1	928
2	30	929
3	1	929
2	31	930
2	31	931
2	31	932
2	31	933
9	2	934
9	1	935
2	31	936
9	1	937
2	31	938
2	31	939
2	31	940
2	31	941
9	2	942
2	31	943
9	2	944
2	31	945
2	30	946
9	1	946
9	1	947
2	31	948
2	31	949
2	31	950
2	31	951
2	31	952
2	31	953
2	31	954
2	31	955
2	31	956
2	31	957
2	31	958
2	31	959
2	31	960
2	31	961
2	31	962
2	31	963
2	31	964
2	31	965
2	31	966
2	31	967
2	31	968
2	31	969
2	31	970
2	31	971
2	31	972
2	31	973
2	31	974
9	1	975
2	31	976
9	4	977
2	31	978
2	31	979
2	31	980
2	31	981
2	31	982
2	31	983
2	31	984
2	31	985
2	31	986
2	31	987
2	31	988
9	2	989
9	3	990
2	31	991
2	31	992
2	31	993
2	30	994
3	1	994
2	31	995
2	31	996
2	31	997
2	31	998
2	31	999
2	31	1000
2	31	1001
2	31	1002
2	31	1003
2	31	1004
9	4	1005
2	31	1006
9	1	1007
2	31	1008
2	31	1009
2	31	1010
2	31	1011
2	31	1012
2	31	1013
2	31	1014
2	31	1015
9	5	1016
9	1	1017
9	2	1018
2	31	1019
2	31	1020
2	31	1021
9	1	1022
2	31	1023
2	31	1024
9	1	1025
2	31	1026
2	31	1027
2	31	1028
2	31	1029
2	31	1030
2	31	1031
2	31	1032
2	31	1033
2	30	1034
5	1	1034
2	31	1035
2	31	1036
2	31	1037
2	31	1038
2	31	1039
9	1	1040
2	31	1041
2	31	1042
2	31	1043
2	31	1044
2	31	1045
2	31	1046
9	1	1047
2	31	1048
2	31	1049
9	1	1050
2	31	1051
2	31	1052
2	31	1053
2	31	1054
2	31	1055
2	31	1056
2	31	1057
2	31	1058
2	31	1059
2	31	1060
2	31	1061
2	31	1062
2	31	1063
2	31	1064
2	31	1065
2	31	1066
2	31	1067
2	31	1068
2	31	1069
2	31	1070
2	31	1071
2	24	1072
2	7	1073
2	31	1074
2	31	1075
2	31	1076
2	31	1077
2	31	1078
2	31	1079
2	31	1080
2	31	1081
2	31	1082
9	2	1083
2	31	1084
2	31	1085
2	31	1086
2	31	1087
9	1	1088
2	31	1089
2	31	1090
2	31	1091
9	5	1092
9	1	1093
2	31	1094
2	31	1095
2	31	1096
2	31	1097
2	31	1098
2	31	1099
2	31	1100
2	31	1101
2	31	1102
2	31	1103
9	1	1104
2	31	1105
2	31	1106
2	31	1107
2	31	1108
2	31	1109
2	31	1110
2	31	1111
2	31	1112
9	1	1113
9	1	1114
2	31	1115
2	31	1116
9	1	1117
2	31	1118
2	31	1119
2	31	1120
2	31	1121
2	31	1122
2	31	1123
2	31	1124
2	31	1125
2	31	1126
2	31	1127
2	31	1128
2	31	1129
2	31	1130
2	31	1131
2	31	1132
2	31	1133
2	31	1134
2	31	1135
2	31	1136
2	31	1137
2	31	1138
2	31	1139
2	31	1140
2	31	1141
2	31	1142
2	31	1143
2	31	1144
2	31	1145
9	3	1146
2	31	1147
2	31	1148
2	31	1149
2	31	1150
2	31	1151
2	31	1152
9	1	1153
2	31	1154
2	31	1155
9	1	1156
2	31	1157
2	31	1158
2	31	1159
2	31	1160
2	31	1161
2	31	1162
2	31	1163
2	31	1164
2	31	1165
2	31	1166
2	31	1167
2	31	1168
2	31	1169
2	31	1170
2	31	1171
2	31	1172
2	31	1173
9	1	1174
2	31	1175
2	31	1176
2	31	1177
2	31	1178
2	31	1179
2	31	1180
2	31	1181
2	31	1182
2	31	1183
2	31	1184
2	31	1185
2	31	1186
2	31	1187
9	1	1188
2	31	1189
2	31	1190
2	31	1191
2	31	1192
2	31	1193
2	31	1194
2	31	1195
9	6	1196
2	31	1197
2	31	1198
2	31	1199
2	31	1200
9	2	1201
2	31	1202
9	1	1203
3	1	1204
4	30	1204
2	31	1205
2	31	1206
2	31	1207
2	31	1208
2	31	1209
2	31	1210
2	31	1211
2	31	1212
2	31	1213
2	31	1214
2	31	1215
2	31	1216
2	31	1217
2	30	1218
5	1	1218
2	31	1219
2	31	1220
2	31	1221
9	2	1222
2	31	1223
9	3	1224
2	31	1225
2	31	1226
2	31	1227
2	31	1228
2	31	1229
2	31	1230
2	31	1231
2	31	1232
2	31	1233
2	31	1234
2	31	1235
2	31	1236
9	1	1237
2	31	1238
2	31	1239
2	30	1240
5	1	1240
2	31	1241
2	31	1242
2	31	1243
2	31	1244
2	31	1245
2	31	1246
2	31	1247
2	31	1248
2	31	1249
2	31	1250
2	31	1251
9	1	1252
2	31	1253
2	31	1254
2	31	1255
2	31	1256
2	31	1257
2	31	1258
2	31	1259
2	31	1260
2	31	1261
9	1	1262
2	29	1263
3	2	1263
2	31	1264
2	31	1265
2	31	1266
2	31	1267
9	2	1268
2	31	1269
2	31	1270
2	31	1271
2	31	1272
2	31	1273
2	31	1274
2	31	1275
2	31	1276
2	31	1277
2	31	1278
2	31	1279
2	31	1280
2	31	1281
2	31	1282
9	1	1283
2	31	1284
2	31	1285
2	31	1286
2	31	1287
9	3	1288
2	31	1289
9	1	1290
2	31	1291
2	31	1292
2	1	1293
9	1	1293
2	31	1294
9	1	1295
2	31	1296
2	31	1297
2	31	1298
2	31	1299
2	31	1300
2	31	1301
2	16	1302
2	15	1303
2	31	1304
2	31	1305
2	31	1306
9	1	1307
2	31	1308
2	31	1309
2	31	1310
2	31	1311
2	31	1312
9	1	1313
9	1	1314
2	31	1315
2	31	1316
2	31	1317
2	31	1318
2	31	1319
2	31	1320
2	31	1321
9	1	1322
2	31	1323
2	31	1324
2	31	1325
2	31	1326
2	31	1327
2	31	1328
2	31	1329
2	31	1330
2	31	1331
2	31	1332
9	2	1333
2	31	1334
2	31	1335
2	31	1336
9	1	1337
9	3	1338
2	31	1339
2	31	1340
2	31	1341
2	31	1342
2	31	1343
2	31	1344
2	31	1345
2	31	1346
9	1	1347
2	31	1348
2	31	1349
2	31	1350
9	5	1351
2	31	1352
2	31	1353
2	31	1354
2	30	1355
9	1	1355
2	31	1356
2	31	1357
2	31	1358
2	31	1359
2	31	1360
2	31	1361
2	31	1362
2	31	1363
2	31	1364
2	31	1365
2	31	1366
2	31	1367
2	31	1368
9	1	1369
2	31	1370
2	31	1371
2	31	1372
2	31	1373
2	31	1374
9	3	1375
2	31	1376
2	31	1377
2	31	1378
2	31	1379
2	31	1380
2	31	1381
2	31	1382
2	31	1383
2	31	1384
2	31	1385
2	31	1386
2	31	1387
2	31	1388
2	31	1389
2	31	1390
2	31	1391
2	31	1392
2	31	1393
2	31	1394
2	31	1395
2	31	1396
2	31	1397
2	31	1398
2	31	1399
2	30	1400
9	1	1400
2	31	1401
9	1	1402
2	31	1403
2	31	1404
2	29	1405
3	1	1405
6	1	1405
9	2	1406
2	31	1407
2	31	1408
2	31	1409
2	31	1410
2	31	1411
2	31	1412
2	31	1413
2	31	1414
2	31	1415
2	31	1416
2	31	1417
2	31	1418
2	31	1419
2	31	1420
2	31	1421
2	31	1422
2	31	1423
9	2	1424
2	31	1425
2	31	1426
2	31	1427
2	31	1428
2	31	1429
2	31	1430
2	31	1431
2	31	1432
2	31	1433
2	31	1434
9	3	1435
2	31	1436
2	31	1437
2	31	1438
2	31	1439
2	31	1440
2	31	1441
2	31	1442
2	31	1443
9	3	1444
2	31	1445
2	31	1446
2	31	1447
2	31	1448
2	31	1449
2	31	1450
2	31	1451
2	31	1452
2	31	1453
2	31	1454
2	31	1455
2	31	1456
2	31	1457
2	31	1458
2	31	1459
2	31	1460
2	31	1461
9	1	1462
2	31	1463
2	31	1464
2	31	1465
2	31	1466
2	31	1467
2	31	1468
2	31	1469
2	31	1470
2	31	1471
2	31	1472
2	31	1473
2	31	1474
2	31	1475
2	31	1476
2	31	1477
2	31	1478
2	31	1479
2	32	1480
2	32	1481
2	32	1482
2	32	1483
2	32	1484
2	32	1485
2	32	1486
2	32	1487
2	32	1488
2	32	1489
2	32	1490
2	32	1491
2	32	1492
2	32	1493
2	32	1494
2	32	1495
2	32	1496
2	32	1497
2	32	1498
2	32	1499
2	32	1500
9	1	1501
2	32	1502
2	32	1503
2	32	1504
2	32	1505
2	32	1506
2	32	1507
2	32	1508
2	32	1509
2	32	1510
2	32	1511
2	32	1512
2	32	1513
2	32	1514
2	32	1515
2	32	1516
2	32	1517
2	32	1518
2	32	1519
2	32	1520
2	32	1521
2	32	1522
2	32	1523
2	32	1524
2	32	1525
2	32	1526
2	32	1527
9	1	1528
2	32	1529
2	32	1530
2	31	1531
3	1	1531
2	32	1532
2	32	1533
2	32	1534
2	32	1535
2	32	1536
2	32	1537
2	32	1538
2	32	1539
2	32	1540
9	1	1541
9	3	1542
2	32	1543
2	32	1544
2	32	1545
2	32	1546
2	32	1547
2	32	1548
2	32	1549
2	32	1550
9	1	1551
2	32	1552
2	32	1553
2	32	1554
2	32	1555
2	32	1556
2	32	1557
2	32	1558
2	32	1559
2	32	1560
9	1	1561
2	32	1562
2	32	1563
2	32	1564
2	32	1565
2	32	1566
2	32	1567
2	32	1568
2	32	1569
2	32	1570
2	32	1571
2	32	1572
9	1	1573
2	32	1574
2	32	1575
2	32	1576
2	32	1577
2	32	1578
2	32	1579
2	32	1580
2	32	1581
2	32	1582
2	32	1583
2	32	1584
2	32	1585
2	32	1586
2	32	1587
2	32	1588
2	32	1589
9	1	1590
2	32	1591
2	32	1592
2	32	1593
2	32	1594
9	6	1595
2	32	1596
2	32	1597
2	32	1598
2	32	1599
2	32	1600
2	32	1601
2	32	1602
2	32	1603
2	32	1604
2	32	1605
2	32	1606
2	32	1607
2	32	1608
2	32	1609
2	32	1610
2	32	1611
2	32	1612
2	32	1613
9	1	1614
2	32	1615
2	32	1616
2	32	1617
2	32	1618
2	32	1619
2	32	1620
2	32	1621
9	3	1622
2	32	1623
2	32	1624
2	32	1625
2	32	1626
2	32	1627
2	32	1628
2	32	1629
2	32	1630
2	32	1631
2	32	1632
2	32	1633
2	32	1634
2	32	1635
9	1	1636
2	32	1637
9	3	1638
2	32	1639
2	32	1640
2	32	1641
2	32	1642
2	32	1643
2	32	1644
2	32	1645
2	32	1646
2	32	1647
2	32	1648
2	32	1649
2	32	1650
2	32	1651
2	32	1652
2	32	1653
2	32	1654
2	32	1655
2	32	1656
2	32	1657
2	32	1658
2	32	1659
2	32	1660
2	32	1661
2	32	1662
2	32	1663
2	32	1664
2	32	1665
2	32	1666
2	32	1667
2	32	1668
2	32	1669
2	32	1670
2	32	1671
2	32	1672
2	32	1673
2	32	1674
2	32	1675
2	32	1676
2	32	1677
9	1	1678
9	2	1679
2	32	1680
2	32	1681
2	32	1682
2	32	1683
2	32	1684
2	32	1685
2	32	1686
2	32	1687
2	32	1688
2	32	1689
9	1	1690
2	32	1691
2	32	1692
2	32	1693
2	32	1694
2	32	1695
2	32	1696
2	32	1697
2	32	1698
2	32	1699
2	32	1700
2	32	1701
2	32	1702
2	32	1703
2	32	1704
2	32	1705
2	32	1706
2	32	1707
2	32	1708
2	32	1709
2	32	1710
2	32	1711
2	32	1712
2	32	1713
2	32	1714
2	32	1715
2	32	1716
2	32	1717
2	32	1718
2	32	1719
2	32	1720
2	32	1721
2	32	1722
2	32	1723
2	32	1724
2	32	1725
2	32	1726
2	32	1727
2	32	1728
2	32	1729
2	32	1730
2	32	1731
2	32	1732
2	32	1733
2	32	1734
2	32	1735
2	32	1736
9	3	1737
2	32	1738
9	1	1739
2	32	1740
2	32	1741
2	32	1742
2	32	1743
2	32	1744
9	1	1745
2	32	1746
2	32	1747
2	32	1748
2	32	1749
2	32	1750
2	32	1751
2	32	1752
2	32	1753
2	32	1754
2	32	1755
2	32	1756
2	32	1757
2	32	1758
9	2	1759
9	3	1760
2	32	1761
2	32	1762
2	32	1763
2	32	1764
2	32	1765
2	1	1766
3	1	1766
9	4	1766
2	32	1767
9	5	1768
2	1	1769
9	1	1769
2	32	1770
2	32	1771
2	32	1772
2	32	1773
2	32	1774
2	32	1775
2	32	1776
2	32	1777
2	32	1778
2	32	1779
2	32	1780
9	2	1781
9	1	1782
2	32	1783
2	32	1784
2	32	1785
2	32	1786
2	32	1787
2	32	1788
2	32	1789
2	32	1790
2	32	1791
9	1	1792
9	1	1793
2	32	1794
2	32	1795
2	32	1796
9	1	1797
9	2	1798
2	32	1799
3	1	1800
9	1	1800
2	32	1801
2	32	1802
2	32	1803
2	32	1804
2	32	1805
9	3	1806
9	3	1807
2	32	1808
2	32	1809
9	1	1810
2	32	1811
2	32	1812
9	1	1813
2	32	1814
2	32	1815
2	32	1816
2	32	1817
2	32	1818
2	32	1819
9	4	1820
2	32	1821
2	32	1822
2	32	1823
2	32	1824
2	32	1825
9	3	1826
2	32	1827
2	32	1828
2	32	1829
2	32	1830
2	32	1831
2	32	1832
2	32	1833
2	32	1834
2	32	1835
2	32	1836
2	32	1837
2	32	1838
2	32	1839
2	32	1840
2	32	1841
2	32	1842
2	32	1843
2	32	1844
2	32	1845
2	32	1846
2	32	1847
2	32	1848
2	32	1849
2	32	1850
2	32	1851
3	1	1852
9	1	1852
2	32	1853
2	32	1854
2	32	1855
2	32	1856
2	32	1857
2	32	1858
2	32	1859
2	32	1860
2	32	1861
2	32	1862
2	32	1863
2	32	1864
2	32	1865
2	32	1866
2	32	1867
2	32	1868
2	32	1869
2	32	1870
2	32	1871
2	32	1872
9	2	1873
2	32	1874
2	32	1875
2	32	1876
2	32	1877
2	32	1878
2	32	1879
9	1	1880
2	32	1881
9	1	1882
2	32	1883
2	32	1884
9	6	1885
9	1	1886
2	32	1887
2	32	1888
2	32	1889
2	32	1890
2	32	1891
2	32	1892
9	1	1893
2	32	1894
9	1	1895
2	32	1896
2	32	1897
9	1	1898
2	32	1899
2	32	1900
2	32	1901
2	32	1902
2	32	1903
2	32	1904
2	32	1905
2	32	1906
2	32	1907
2	32	1908
2	32	1909
2	32	1910
2	32	1911
2	32	1912
2	32	1913
2	32	1914
2	32	1915
2	32	1916
2	32	1917
2	32	1918
2	32	1919
2	32	1920
2	32	1921
2	32	1922
9	1	1923
2	32	1924
2	32	1925
2	32	1926
2	32	1927
2	32	1928
2	32	1929
2	32	1930
2	32	1931
9	2	1932
2	32	1933
2	32	1934
2	32	1935
2	32	1936
2	32	1937
9	1	1938
2	32	1939
2	32	1940
2	32	1941
2	32	1942
2	32	1943
2	32	1944
2	32	1945
2	32	1946
2	32	1947
2	32	1948
9	1	1949
2	32	1950
9	2	1951
2	32	1952
2	32	1953
2	32	1954
9	1	1955
2	27	1956
9	5	1957
2	32	1958
2	32	1959
2	32	1960
2	32	1961
2	32	1962
2	32	1963
9	1	1964
2	32	1965
2	32	1966
2	32	1967
2	32	1968
2	32	1969
2	32	1970
2	32	1971
2	32	1972
2	32	1973
2	32	1974
2	32	1975
2	32	1976
2	32	1977
2	32	1978
2	32	1979
2	32	1980
2	32	1981
3	2	1982
9	5	1982
2	32	1983
2	31	1984
3	1	1984
2	32	1985
2	32	1986
2	32	1987
2	32	1988
2	32	1989
9	1	1990
2	32	1991
2	32	1992
2	32	1993
2	32	1994
2	32	1995
2	32	1996
2	32	1997
2	32	1998
2	32	1999
2	32	2000
2	32	2001
2	32	2002
2	32	2003
9	1	2004
2	32	2005
2	32	2006
9	1	2007
2	32	2008
2	32	2009
2	32	2010
2	32	2011
2	32	2012
2	31	2013
9	1	2013
2	32	2014
2	32	2015
2	31	2016
5	1	2016
2	31	2017
3	1	2017
2	32	2018
2	32	2019
2	32	2020
2	32	2021
2	31	2022
3	1	2022
2	32	2023
2	32	2024
2	32	2025
2	32	2026
2	32	2027
2	32	2028
2	32	2029
2	32	2030
2	32	2031
2	32	2032
2	32	2033
2	32	2034
2	32	2035
2	32	2036
9	3	2037
2	32	2038
2	32	2039
2	32	2040
2	32	2041
2	32	2042
2	32	2043
2	32	2044
2	32	2045
9	2	2046
2	32	2047
2	32	2048
2	32	2049
2	32	2050
2	32	2051
2	32	2052
2	32	2053
2	32	2054
2	32	2055
2	32	2056
2	32	2057
2	32	2058
2	32	2059
2	32	2060
2	32	2061
2	32	2062
9	6	2063
2	32	2064
2	32	2065
9	4	2066
2	32	2067
2	32	2068
2	32	2069
2	31	2070
3	1	2070
2	32	2071
2	32	2072
2	32	2073
2	32	2074
2	32	2075
2	32	2076
2	32	2077
2	32	2078
2	32	2079
2	32	2080
2	32	2081
9	2	2082
2	32	2083
9	1	2084
2	32	2085
2	32	2086
9	1	2087
2	32	2088
9	2	2089
2	32	2090
2	32	2091
9	1	2092
9	2	2093
2	32	2094
