ID,1,2,3,4,6,8,mean,points
5631,0,5.437490054590801e-5,3.897025810412156e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.4670045315165957e-5,4
5999,0,5.4974623713693756e-5,4.512345675214075e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.4973806073312874e-5,4
6396,2.261945503851754e-7,5.697370093964626e-5,3.897025810412156e-6,2.0907996660574772e-7,0,0,1.5326500316762336e-5,4
6421,2.261945503851754e-7,5.737351638483676e-5,3.4868125672108762e-6,2.0907996660574772e-7,0,0,1.532390086725964e-5,4
6430,0,5.617407004926526e-5,4.512345675214075e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,1.5325937648857185e-5,4
6475,0,5.797323955262251e-5,3.0765993240095965e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.5364523445243944e-5,4
6888,2.261945503851754e-7,5.8572962720408256e-5,3.897025810412156e-6,2.0907996660574772e-7,0,0,1.5726315761952835e-5,4
7066,2.261945503851754e-7,5.997231677857501e-5,3.281705945610236e-6,2.0907996660574772e-7,0,0,1.592232431029404e-5,4
7162,2.261945503851754e-7,5.997231677857501e-5,3.691919188811516e-6,2.0907996660574772e-7,0,0,1.6024877621094363e-5,4
7254,2.261945503851754e-7,6.017222450117026e-5,3.691919188811516e-6,2.0907996660574772e-7,0,0,1.6074854551743176e-5,4
7550,0,6.057203994636076e-5,4.512345675214075e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.6373160131479624e-5,4
7659,0,6.197139400452751e-5,3.4868125672108762e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.6466615369020512e-5,4
7773,0,6.217130172712276e-5,3.691919188811516e-6,2.0907996660574772e-7,0,3.9834987547582895e-7,1.6617662689503963e-5,4
7912,0,6.277102489490851e-5,3.691919188811516e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.6717799747015922e-5,4
8018,0,6.317084034009901e-5,3.691919188811516e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.6817753608313548e-05,4
8100,0,6.277102489490851e-5,4.512345675214075e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.692290636861656e-5,4
8141,0,6.277102489490851e-5,4.717452296814714e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.6974183024016722e-5,4
8502,0,6.437028667567052e-5,4.512345675214075e-6,2.0907996660574772e-7,0,3.9834987547582895e-7,1.737251554824154e-5,4
8824,2.261945503851754e-7,6.596954845643251e-5,4.717452296814714e-6,2.0907996660574772e-7,0,0,1.7780568817559538e-5,4
8826,0,6.756881023719452e-5,3.0765993240095965e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.7763416116386945e-5,4
8850,0,6.497000984345626e-5,5.7429854048179135e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.7780312538154458e-5,4
8873,0,6.696908706940876e-5,3.897025810412156e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.7818591946041146e-5,4
8995,0,6.836844112757551e-5,2.8714927024089568e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.7912047183582034e-5,4
9151,0,6.796862568238501e-5,4.102132432012795e-6,0,2.1877735400604307e-7,1.9917493773791448e-7,1.812217760153544e-5,4
9155,2.261945503851754e-7,6.736890251459926e-5,4.922558918415355e-6,2.0907996660574772e-7,0,0,1.8181683987501387e-5,4
9291,0,7.056742607612327e-5,2.666386080808317e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.841051676531881e-5,4
9379,0,7.096724152131376e-5,2.8714927024089568e-6,2.0907996660574772e-7,2.1877735400604307e-7,0,1.8566647886083627e-5,4
9406,0,6.916807201795651e-5,4.717452296814714e-6,2.0907996660574772e-7,2.1877735400604307e-7,0,1.8578345408845756e-5,4
9638,4.523891007703508e-7,7.016761063093276e-5,5.332772161616634e-6,2.0907996660574772e-7,0,0,1.9040462964981375e-5,4
9653,0,7.136705696650426e-5,4.512345675214075e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.90719143865155e-5,4
9794,0,7.356604191505202e-5,3.281705945610236e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,1.9366270682902915e-5,4
9832,0,7.136705696650426e-5,5.332772161616634e-6,1.0453998330287387e-6,0,1.9917493773791448e-7,1.9486100974721886e-5,4
9848,0,7.376594963764727e-5,3.897025810412156e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.9517807588100773e-5,4
10124,2.261945503851754e-7,7.736428864436176e-5,3.691919188811516e-6,2.0907996660574772e-7,0,0,2.037287058754105e-5,4
10183,0,7.716438092176651e-5,5.1276655400159945e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.067507534153154e-5,4
10240,0,7.896355042512376e-5,4.717452296814714e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.1022314406570535e-5,4
10272,2.261945503851754e-7,7.976318131550477e-5,4.717452296814714e-6,4.1815993321149545e-7,0,0,2.128124702397904e-5,4
10274,0,7.956327359290951e-5,5.1276655400159945e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.1274798509317292e-5,4
10359,3.12148479531542e-5,5.577425460407476e-5,4.102132432012795e-6,2.0907996660574772e-7,0,0,2.2825078738961876e-5,4
10411,2.0357509534665787e-6,8.336152032221926e-5,4.512345675214075e-6,2.0907996660574772e-7,0,0,2.2529674229376415e-5,4
10495,2.261945503851754e-5,6.8768256572766e-5,3.897025810412156e-6,2.0907996660574772e-7,0,0,2.387345434707536e-5,4
10518,0,4.2580344912788254e-5,2.2561728376070373e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,1.1311193163684738e-5,4
10606,0,8.935875200007676e-5,7.794051620824311e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.4390264631311183e-5,4
10693,0,9.315699872938652e-5,6.563411891220472e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,2.50844363728891e-5,4
10700,2.261945503851754e-7,9.315699872938652e-5,6.9736251344217525e-6,2.0907996660574772e-7,0,0,2.5141474595199798e-5,4
10744,0,9.695524545869627e-5,4.922558918415355e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.557151482036382e-5,4
10870,0,9.915423040724402e-5,6.153198648019193e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.642892098990172e-5,4
10880,0,9.935413812983927e-5,5.948092026418553e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,2.6479891256801808e-5,4
10909,0,1.0155312307838702e-4,5.332772161616634e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.682353753608683e-5,4
10943,0,1.0315238485914902e-4,4.922558918415355e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.7120799670477007e-5,4
10980,2.261945503851754e-7,1.0355220030433952e-4,5.332772161616634e-6,2.0907996660574772e-7,0,0,2.733006174573677e-5,4
11017,0,1.0515146208510152e-4,4.922558918415355e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.7620568976965132e-5,4
11142,0,1.0435183119472052e-4,8.40937148562623e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.8292364396172602e-5,4
11145,0,1.0555127753029202e-4,7.383838377623032e-6,4.1815993321149545e-7,2.1877735400604307e-7,0,2.8393013298783147e-5,4
11199,0,1.0695063158845876e-4,7.383838377623032e-6,4.1815993321149545e-7,2.1877735400604307e-7,0,2.8742851813324832e-5,4
11214,4.523891007703508e-7,3.998154451905001e-7,1.0255331080031988e-6,1.1833926109885321e-4,0,0,3.0054249688204314e-5,4
11270,2.261945503851754e-7,1.0795017020143501e-4,8.40937148562623e-6,2.0907996660574772e-7,0,0,2.919870405101304e-5,4
11282,0,1.1074887831776852e-4,5.7429854048179135e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,2.9225029656732523e-5,4
11299,1.0857338418488419e-5,1.0135321535579177e-4,5.948092026418553e-6,4.1815993321149545e-7,0,0,2.964420143347756e-5,4
11307,0,1.0874980109181602e-4,8.40937148562623e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,2.9444126862097915e-5,4
11322,0,1.1074887831776852e-4,6.563411891220472e-6,6.272398998172432e-7,0,1.9917493773791448e-7,2.9534676261636038e-5,4
11370,4.523891007703508e-7,1.1254804782112577e-4,5.7429854048179135e-6,4.1815993321149545e-7,0,0,2.9790395564981382e-5,4
11371,0,1.1054897059517327e-4,8.20426486402559e-6,2.0907996660574772e-7,2.1877735400604307e-7,0,2.979527319495266e-5,4
11382,0,1.1154850920814952e-4,7.383838377623032e-6,2.0907996660574772e-7,2.1877735400604307e-7,0,2.9840051226596084e-5,4
11405,0,1.1334767871150677e-4,6.358305269619833e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.0028559721367566e-5,4
11422,0,1.1454712504707827e-4,5.537878783217274e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.0123314683659802e-5,4
11456,2.261945503851754e-7,1.1214823237593526e-4,8.81958472882751e-6,2.0907996660574772e-7,0,0,3.0350772905438425e-5,4
11469,4.523891007703508e-7,1.1414730960188776e-4,6.768518512821113e-6,2.0907996660574772e-7,0,0,3.0394324295521244e-5,4
11471,0,1.1694601771822127e-4,4.102132432012795e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.036410126364443e-5,4
11558,2.261945503851754e-7,1.1634629455043552e-4,7.383838377623032e-6,2.0907996660574772e-7,0,0,3.1041351861262365e-5,4
11560,0,1.1794555633119752e-4,5.948092026418553e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.107547581548994e-5,4
11600,0,1.1534675593745927e-4,9.434904593629429e-6,2.0907996660574772e-7,0,3.9834987547582895e-7,3.1347272593292567e-5,4
11619,0,9.355681417457701e-5,5.332772161616634e-6,4.1815993321149545e-7,2.1877735400604307e-7,0,2.4881630905852797e-5,4
11624,0,1.1734583316341177e-4,8.40937148562623e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.154086488834542e-5,4
11667,0,1.1874518722157852e-4,7.794051620824311e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,3.178914342833806e-5,4
11737,0,1.2094417217012627e-4,7.178731756022392e-6,2.0907996660574772e-7,2.1877735400604307e-7,0,3.2137690311690115e-5,4
11750,2.261945503851754e-7,1.2034444900234051e-4,7.999158242424951e-6,0,0,1.9917493773791448e-7,3.219224418322214e-5,4
11797,4.41079373251092e-5,1.9990772259525005e-5,3.179152634809917e-5,1.6308237395248323e-5,8.751094160241722e-6,1.65315198322469e-5,2.291351455341172e-5,6
11858,0,1.2354297256386452e-4,8.20426486402559e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.3038873083058444e-5,4
11868,0,1.2694140384798377e-4,4.922558918415355e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.30680544176857e-5,4
11957,0,1.2554204978981702e-4,9.229797972028789e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.379502566654737e-5,4
12011,0,1.2674149612538853e-4,1.0255331080031989e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,3.435127052744105e-5,4
12017,2.261945503851754e-7,1.2874057335134103e-4,8.40937148562623e-6,2.0907996660574772e-7,0,0,3.439630483848955e-5,4
12032,0,1.2954020424172201e-4,7.999158242424951e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.4486904347122654e-5,4
12050,0,1.3013992740950776e-4,7.999158242424951e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.463683513906909e-5,4
12083,0,1.3033983513210303e-4,8.61447810722687e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,3.4892912027569823e-5,4
12087,2.7143346046221048e-6,1.2894048107393627e-4,8.20426486402559e-6,2.0907996660574772e-7,0,0,3.501704012729743e-5,4
12117,3.573873896085771e-5,9.795478407167252e-6,1.2306397296038387e-6,2.0907996660574772e-7,5.228778760744429e-5,0,1.985234493433577e-5,5
12118,1.9000342232354734e-5,7.396585736024251e-6,2.0510662160063976e-7,2.0907996660574772e-7,2.778472395876747e-5,0,1.0919167703070569e-5,5
12120,0,1.3293863552584127e-4,6.9736251344217525e-6,4.1815993321149545e-7,4.3755470801208613e-7,0,3.519199382537165e-5,4
12137,0,1.3393817413881752e-4,7.383838377623032e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.543256685519605e-5,4
12152,0,1.3273872780324603e-4,9.02469135042815e-6,2.0907996660574772e-7,2.1877735400604307e-7,0,3.554781911857149e-5,4
12179,0,1.3493771275179377e-4,7.999158242424951e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.583628147464059e-5,4
12199,2.261945503851754e-7,1.3393817413881752e-4,9.84511783683071e-6,2.0907996660574772e-7,0,0,3.6054641623159785e-5,4
12211,0,1.3093955829988877e-4,1.3331930404041584e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,3.61699359020685e-5,4
12232,0,1.3533752819698427e-4,9.434904593629429e-6,6.272398998172432e-7,2.1877735400604307e-7,0,3.640461251110925e-5,4
12267,4.523891007703508e-7,1.4033522126186552e-4,6.768518512821113e-6,4.1815993321149545e-7,0,0,3.699357220216712e-5,4
12271,2.261945503851754e-7,1.3873595948110353e-4,9.02469135042815e-6,4.1815993321149545e-7,0,0,3.710125132878209e-5,4
12298,2.261945503851754e-7,1.4293402165560377e-4,6.358305269619833e-6,2.0907996660574772e-7,0,0,3.743190036055363e-5,4
12323,0,1.4333383710079427e-4,8.20426486402559e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.798658921729088e-5,4
12332,0,1.4193448304262752e-4,1.0255331080031989e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,3.8201787248402226e-5,4
12348,0,1.45532822049342e-4,7.794051620824311e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.8433782143627496e-5,4
12375,0,1.45532822049342e-4,8.81958472882751e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,3.8690165420628297e-5,4
12390,0,1.4773180699788978e-4,7.794051620824311e-6,4.1815993321149545e-7,2.1877735400604307e-7,0,3.904069897648291e-5,4
12406,0,1.4733199155269927e-4,9.434904593629429e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,3.934605775431953e-5,4
12434,0,1.4893125333346127e-4,1.0460437701632629e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,3.994998648485939e-5,4
12461,2.985768065084315e-5,1.2574195751241228e-4,9.02469135042815e-6,2.0907996660574772e-7,0,0,4.120835237007233e-5,4
12464,0,1.5153005372719954e-4,9.640011215230068e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,4.0394579961693314e-5,4
12472,0,1.5093033055941376e-4,1.1075757566434548e-5,4.1815993321149545e-7,0,3.9834987547582895e-7,4.070564948363391e-5,4
12485,0,5.997231677857501e-7,1.2819163850039984e-4,3.993427362169782e-5,0,1.9917493773791448e-7,4.2231202556905334e-5,4
12487,0,1.505305151142233e-4,1.3331930404041584e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,4.111994509730357e-5,4
12545,1.1445444249489875e-4,6.457019439826575e-5,3.691919188811516e-6,2.0907996660574772e-7,0,0,4.573140901214544e-5,4
12561,2.261945503851754e-7,1.5992617807620004e-4,1.0870650944833908e-5,2.0907996660574772e-7,0,0,4.2808025884506216e-5,4
12567,2.261945503851754e-7,1.6012608579879528e-4,1.1075757566434548e-5,0,2.1877735400604307e-7,0,4.291170381740526e-5,4
12568,2.261945503851754e-7,1.609257166891763e-4,1.0255331080031989e-5,4.1815993321149545e-7,0,0,4.295635056320124e-5,4
12615,0,1.6512377886367653e-4,1.1280864188035187e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,4.420322448901384e-5,4
12621,0,1.6652313292184328e-4,1.0665544323233268e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,4.439923303735505e-5,4
12645,0,1.6712285608962903e-4,1.1896184052837106e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,4.485682376170245e-5,4
12647,0,1.6952174876077203e-4,9.229797972028789e-6,4.1815993321149545e-7,2.1877735400604307e-7,0,4.484712100500459e-5,4
12719,2.261945503851754e-7,1.7631861132901054e-4,1.1691077431236467e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,3.772882764299517e-5,5
12721,4.523891007703508e-7,1.7591879588382004e-4,1.2101290674437746e-5,6.272398998172432e-7,0,0,4.7274928889711346e-5,4
12813,0,1.857142742909873e-4,1.1485970809635827e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,4.94021250012417e-5,4
12833,0,1.8871289012991604e-4,9.640011215230068e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,4.969028906237244e-5,4
12847,0,1.873135360717493e-4,1.2306397296038386e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,5.000704706803283e-5,4
12870,0,1.9251113685922578e-4,9.434904593629429e-6,2.0907996660574772e-7,0,1.9917493773791448e-7,5.058857408929972e-5,4
12891,2.94052915500728e-6,1.9031215191067804e-4,1.2101290674437746e-5,4.1815993321149545e-7,0,0,5.144303291833364e-5,4
12903,0,1.9411039863998777e-4,1.2716610539239665e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,5.1808816020892774e-5,4
12907,2.261945503851754e-7,1.9351067547220203e-4,1.3742143647242865e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,4.1577453714834744e-5,5
12918,0,1.9610947586594027e-4,1.2306397296038386e-5,6.272398998172432e-7,0,1.9917493773791448e-7,5.231057199988345e-5,4
12922,0,1.9750882992410702e-4,1.1075757566434548e-5,8.363198664229909e-7,0,1.9917493773791448e-7,5.240502057367562e-5,4
12924,0,1.9431030636258304e-4,1.4972783376846703e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,5.242283616094335e-5,4
12928,2.261945503851754e-7,1.9750882992410702e-4,1.2716610539239665e-5,2.0907996660574772e-7,0,0,5.2665178745084406e-5,4
12931,2.8048124247761747e-5,1.7491925727084379e-4,1.1280864188035187e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,4.2931300122196876e-5,5
12941,0,1.9990772259525003e-4,1.2921717160840305e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,5.3361693656759933e-5,4
12974,0,2.0470550793753604e-4,1.4152356890444145e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,5.481652993308096e-5,4
12979,0,2.0450560021494077e-4,1.4767676755246064e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,5.4920382968632625e-5,4
12985,0,2.0550513882791702e-4,1.3947250268843505e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,5.4965161000276045e-5,4
12997,0,2.0990310872501253e-4,9.84511783683071e-6,4.1815993321149545e-7,0,1.9917493773791448e-7,5.509139035819816e-5,4
12998,0,2.0690449288608378e-4,1.2921717160840305e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,5.511088622946837e-5,4
13033,2.0425367899781338e-4,4.457942213874076e-5,2.0510662160063976e-6,2.0907996660574772e-7,0,0,6.277331182979157e-5,4
13040,0,2.1749960218363205e-4,1.0665544323233268e-5,4.1815993321149545e-7,2.1877735400604307e-7,0,5.720052094852071e-5,4
13067,1.277999209676241e-4,1.1014915514998276e-4,8.40937148562623e-6,0,0,1.9917493773791448e-7,6.163940563524276e-5,4
13078,0,2.1709978673844154e-4,1.681874297125246e-5,4.1815993321149545e-7,2.1877735400604307e-7,0,5.863886674922789e-5,4
13138,0,2.2909425009415654e-4,1.3537037025642226e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,6.075988550603561e-5,4
13143,1.6964591278888154e-4,8.715976705152902e-5,7.383838377623032e-6,2.0907996660574772e-7,0,0,6.609964954615984e-5,4
13153,2.3184941414480478e-4,3.898200590607375e-5,2.4612794592076774e-6,2.0907996660574772e-7,0,0,6.837544486917299e-5,4
13164,2.2551596673401987e-4,4.5778868474312256e-5,3.0765993240095965e-6,2.0907996660574772e-7,0,0,6.864512862473687e-5,4
13167,0,2.3329231226865678e-4,1.4767676755246064e-5,4.1815993321149545e-7,0,3.9834987547582895e-7,6.221912470814754e-5,4
13194,0,2.424880675080383e-4,1.3331930404041584e-5,6.272398998172432e-7,0,1.9917493773791448e-7,6.416160318740876e-5,4
13198,2.3003985774172338e-4,4.917729975843151e-5,4.307239053613435e-6,2.0907996660574772e-7,0,0,7.093336913009352e-5,4
13209,0,2.432876983984193e-4,1.5382996620047983e-5,8.363198664229909e-7,0,1.9917493773791448e-7,6.492654745565704e-5,4
13212,0,2.4148852889506204e-4,1.8459595944057578e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,6.514136492751726e-5,4
13213,6.785836511555262e-7,2.4468705245658606e-4,1.4767676755246064e-5,4.1815993321149545e-7,0,0,6.513786819904979e-5,4
13243,2.3117083049364924e-4,5.997231677857501e-5,3.281705945610236e-6,2.0907996660574772e-7,0,0,7.365848329611006e-5,4
13264,2.492663945244633e-4,4.757803797766951e-5,2.666386080808317e-6,2.0907996660574772e-7,0,0,7.492997463738671e-5,4
13276,0,2.596801316512298e-4,1.4972783376846703e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,6.876529248310503e-5,4
13278,2.0244412259473198e-4,8.955865972267201e-5,6.358305269619833e-6,4.1815993321149545e-7,0,0,7.469481188005883e-5,4
13292,0,2.642780092709205e-4,1.4152356890444145e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,6.976192525807851e-5,4
13302,1.8615811496699934e-4,1.0894970881441126e-4,6.358305269619833e-6,2.0907996660574772e-7,2.1877735400604307e-7,1.9917493773791448e-7,5.034886021823002e-5,6
13316,0,2.608795779868013e-4,2.1946408511268456e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,7.08608303422548e-5,4
13320,0,2.664769942194683e-4,1.70238495928531e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,7.10295446708177e-5,4
13328,0,2.6947561005839706e-4,1.5998316484849902e-5,6.272398998172432e-7,2.1877735400604307e-7,0,7.157998594926756e-5,4
13347,0,2.728740413425163e-4,1.640852972805118e-5,4.1815993321149545e-7,2.1877735400604307e-7,0,7.247987708944626e-5,4
13364,0,2.770721035170165e-4,1.70238495928531e-5,6.272398998172432e-7,0,1.9917493773791448e-7,7.37305919868562e-5,4
13365,2.510759509275447e-4,6.856834885017077e-5,3.897025810412156e-6,2.0907996660574772e-7,0,0,8.093760138868333e-5,4
13384,0,2.824696120270883e-4,1.5998316484849902e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,7.47713158457219e-5,4
13391,0,2.7967090391075477e-4,1.948512905206078e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,7.48910719667898e-5,4
13397,5.225094113897552e-5,2.3829000533353805e-4,1.5793209863249262e-5,0,0,1.9917493773791448e-7,7.663333281837519e-5,4
13400,0,2.844686892530408e-4,1.5793209863249262e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,7.516753850515843e-5,4
13405,2.8070743702800265e-4,4.8377668868050506e-5,4.102132432012795e-6,2.0907996660574772e-7,0,0,8.334907957366792e-5,4
13410,0,2.824696120270883e-4,1.8664702565658218e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,7.543791236592397e-5,4
13416,0,2.848685046982313e-4,1.763916945765502e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,7.57289822650575e-5,4
13418,2.261945503851754e-7,2.828694274722788e-4,1.969023567366142e-5,4.1815993321149545e-7,0,0,7.580100440738422e-5,4
13424,2.5424267463293714e-4,7.356604191505202e-5,4.512345675214075e-6,2.0907996660574772e-7,0,0,8.313253554745224e-5,4
13437,2.8477893893493584e-4,5.097646926178876e-5,3.4868125672108762e-6,4.1815993321149545e-7,0,0,8.491509517428674e-5,4
13450,2.899814135937949e-4,4.957711520362201e-5,2.8714927024089568e-6,2.0907996660574772e-7,0,0,8.56597753666079e-5,4
13457,2.712072659118253e-4,6.536982528864677e-5,4.512345675214075e-6,4.1815993321149545e-7,0,0,8.537689920222442e-5,4
13462,0,2.8946638231792205e-4,2.1741301889667816e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,7.795625476963482e-5,4
13464,2.6690956945450695e-4,7.156696468909952e-5,3.897025810412156e-6,0,0,1.9917493773791448e-7,8.564318372293913e-5,4
13466,0,2.9266490587944604e-4,1.9074915808859497e-5,4.1815993321149545e-7,0,1.9917493773791448e-7,7.808928913981374e-5,4
13472,0,2.9186527498906503e-4,2.0715768781664618e-5,2.0907996660574772e-7,0,1.9917493773791448e-7,7.824732466876832e-5,4
13481,2.804812424776175e-4,6.377056350788476e-5,3.4868125672108762e-6,2.0907996660574772e-7,0,0,8.698692462982972e-5,4
13491,0,2.9546361399577955e-4,2.1741301889667816e-5,6.272398998172432e-7,2.1877735400604307e-7,0,7.951273328481767e-5,4
13498,1.4476451224651224e-4,1.7831768855496304e-4,1.2716610539239665e-5,2.0907996660574772e-7,0,0,8.400197282683017e-5,4
13502,2.617070947956479e-4,8.216207398664776e-5,5.948092026418553e-6,2.0907996660574772e-7,0,0,8.750658519383e-5,4
