C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,time
-3.955063828014641,-3.761216249452072,-3.6425582971738746,-3.466916073932111,-3.621792518106402,-3.967544086206261,-3.9827420049090687,-3.931616789333349,-4.559277278817468,-3.9294536728749505,-3.7281229312723165,-4.421004625766407,-5.367809000914608,-4.233803963544877,-3.580419381273713,-3.8414359753993694,-4.46135611587817,-4.5545320893690135,-4.4304507171927945,-4.281004876155405,-3.51203420168864,-4.483161953808006,-5.099959831736905,-4.65239788099502,-4.5510312950048535,68
-3.9774573732147234,-3.795119064621881,-3.5174719789805495,-3.4489868056680915,-3.6318740202991604,-4.005041193092814,-3.857511322959544,-3.7756364927912447,-4.639475322052986,-3.7251806718113443,-3.7548958295836625,-4.4841257082318124,-5.504329511399099,-4.284203753615068,-3.5950130159809697,-3.883216882873823,-4.5246911450429455,-4.626529449407442,-4.5187317385541945,-4.343051689092472,-3.503682322936285,-4.554769909740668,-5.228429396219225,-4.728005445750108,-4.567212191855236,69
-3.985707626709491,-3.807609575473916,-3.471387545961956,-3.4423812857813476,-3.635588257949124,-4.018855916682597,-3.81137370329393,-3.718170067749417,-4.669021969560808,-3.6499221977352785,-3.764759528961527,-4.507380843876961,-5.554626541577596,-4.302772097325139,-3.600389618241538,-3.898609848785464,-4.548025103156284,-4.6530547925794945,-4.551256325371552,-4.36591104122718,-3.500605314974891,-4.581151788242176,-5.2757602883969215,-4.755860864344089,-4.573173574905377,70
-3.981800192105062,-3.8027799224353593,-3.4702203592965866,-3.4417115590765577,-3.633985394670321,-4.014479986395138,-3.8091607019961207,-3.7159057951850247,-4.660322625401416,-3.6484502976876168,-3.7627000503045753,-4.500563871839404,-5.539774204323102,-4.297243591889886,-3.6002919849491453,-3.895907866553111,-4.541133368002672,-4.6463204965936695,-4.557098576185732,-4.372497069396473,-3.517841063731176,-4.590621873487364,-5.280485082864247,-4.766333386367053,-4.58701762914508,71
-3.9706168447889367,-3.7889571223594922,-3.4668797905646676,-3.4397947550594004,-3.629397889424092,-4.001955772124133,-3.802826939661011,-3.709425290949005,-4.635424502462466,-3.6442376182408602,-3.756805680355369,-4.481053227731914,-5.49726579080162,-4.281420628057956,-3.600012551732989,-3.888174607060513,-4.521408746700956,-4.627046477048031,-4.573819500929763,-4.3913467362258265,-3.5671709653439936,-4.61772591056842,-5.294007770477625,-4.796306466639676,-4.6266402671414735,72
-3.952966019506859,-3.7671404138060134,-3.4616073266624814,-3.4367694378756934,-3.622157369095705,-3.9821886387566447,-3.7928302786260786,-3.699197025227094,-4.596127465052796,-3.6375886904393533,-3.7475025181463795,-4.450259319562262,-5.430174198376148,-4.256447034540089,-3.5995715185845967,-3.875969101114364,-4.490277115489812,-4.5966260365603375,-4.600210358055884,-4.4210974151974565,-3.6450290028292835,-4.66050457150358,-5.315350807554163,-4.84361337646755,-4.689177201810479,73
-3.9296561510045747,-3.7383290353346266,-3.454644454486312,-3.432774171671257,-3.6125954605704322,-3.9560839511797328,-3.779628581228802,-3.685689468205029,-4.544231377481249,-3.6288080453274394,-3.7352166627100805,-4.409592555338217,-5.341572324409686,-4.223466640047029,-3.5989890854954987,-3.859850379521359,-4.44916435060792,-4.556452477748345,-4.635062406016335,-4.460386479793579,-3.7478491592029863,-4.7169985283110805,-5.3435366504109645,-4.906087387156269,-4.77176414606802,74
-3.9014956740278257,-3.703522225505032,-3.446232660932443,-3.4279475205919088,-3.6010437907335415,-3.9245470742804582,-3.7636797098066594,-3.669371090068546,-4.481536104056664,-3.6182002139494633,-3.7203742130789452,-4.36046334306755,-5.234533066265232,-4.183623273289516,-3.5982854524572248,-3.840377473088191,-4.399496328293959,-4.507919103229811,-4.677166903263353,-4.507851303496409,-3.8720654174810445,-4.785248453009161,-5.377587755365135,-4.981561770011426,-4.871536812830021,75
-3.8692930233223564,-3.66371922287693,-3.436613432897157,-3.4224280487834675,-3.5878339864703026,-3.88848337294588,-3.7454415266971264,-3.650710361003381,-4.409841509087878,-3.606069727349767,-3.703401268285446,-4.304282090758031,-5.112129321305783,-4.138060762978293,-3.5974808194613033,-3.8181094126215527,-4.342698924786606,-4.45241921562249,-4.725315108249178,-4.562129259788161,-4.0141117606793975,-4.863295017616056,-5.41652657873378,-5.0678697963386155,-4.985630915012404,76
-3.8338566336339115,-3.619919266010024,-3.4260282572767387,-3.4163543203917515,-3.5732976746659855,-3.8487982120630604,-3.7253718942376834,-3.6301757511952704,-4.3309474568837345,-3.5927211165726964,-3.6847239273620556,-4.242459206417431,-4.977433986894342,-4.0879229378241035,-3.5965953864992644,-3.7936052289281403,-4.2801980163245394,-4.391346117544144,-4.778298279426047,-4.621857722151053,-4.170422171813987,-4.949178894150004,-5.459375576834005,-5.162844737443431,-5.111182165531094,77
-3.795994939708235,-3.5731215934640144,-3.41471862096747,-3.4098648995625807,-3.55776648220586,-3.806396956519059,-3.7039286747658062,-3.6082357308299513,-4.246653811753071,-3.578458912662594,-3.6647682893412474,-4.176405098053521,-4.833519960393902,-4.034353626537688,-3.5956493535626377,-3.7674239528146467,-4.213419479146438,-4.326093111612526,-4.8349076752462015,-4.685674064067299,-4.3374306339007545,-5.04094075462924,-5.505157205982915,-5.264319864631467,-5.245326277302015,78
-3.7565163762910703,-3.5243254437986016,-3.4029260108656345,-3.4030983504417716,-3.5415720359751948,-3.762184971200936,-3.681569730618974,-3.5853587700931593,-4.158760438004728,-3.5635876466638035,-3.643960453255493,-4.1075301736740695,-4.683460139167467,-3.978496657829788,-3.5946629206429517,-3.7401246150877645,-4.14378918949098,-4.258053500445394,-4.893934554161877,-4.752215659019113,-4.511571129955638,-5.136621271072003,-5.5528939224976135,-5.370128449208314,-5.385198963241086,79
-3.7162293781281615,-3.4745300555734877,-3.3908919138675158,-3.3961932371751438,-3.5250459628592603,-3.7170676209957536,-3.6587529241346637,-3.5620133391706306,-4.069067199947545,-3.5484118496206696,-3.6227265181372656,-4.037244841286848,-4.530327420578033,-3.921495860411146,-3.5936562877317364,-3.712266246554189,-4.072733023596844,-4.188620586660505,-4.954170174625315,-4.820119880488711,-4.689277642994582,-5.234261115496528,-5.601608182695207,-5.478103762479568,-5.527935936264235,80
-3.6759423799652517,-3.424734667348372,-3.378857816869396,-3.389288123908516,-3.508519889743325,-3.6719502707905693,-3.6359361176503526,-3.538667908248101,-3.979373961890361,-3.533236052577535,-3.6014925830190383,-3.966959508899624,-4.3771947019885955,-3.8644950629925034,-3.5926496548205207,-3.684407878020613,-4.001676857702707,-4.119187672875615,-5.014405795088752,-4.888024101958311,-4.866984156033528,-5.331900959921055,-5.650322442892801,-5.586079075750822,-5.670672909287386,81
-3.6364638165480887,-3.375938517682961,-3.3670652067675615,-3.382521574787708,-3.4923254435126605,-3.6277382854724483,-3.6135771735035216,-3.5157909475113103,-3.8914805881420205,-3.518364786578746,-3.5806847469332848,-3.8980845845201744,-4.227134880762163,-3.808638094284605,-3.591663221900835,-3.6571085402937324,-3.9320465680472507,-4.051148061708485,-5.073432674004428,-4.954565696910124,-5.041124652088409,-5.427581476363816,-5.698059159407499,-5.691887660327669,-5.810545595226456,82
-3.5986021226224105,-3.32914084513695,-3.3557555704582924,-3.376032153958536,-3.4767942510525343,-3.5853370299284464,-3.5921339540316444,-3.49385092714599,-3.807186943011356,-3.5041025826686427,-3.5607291089124757,-3.8320304761562625,-4.083220854261722,-3.755068782998188,-3.5907171889642084,-3.6309272641802375,-3.865268030869148,-3.985895055776866,-5.130042069824581,-5.0183820388263705,-5.208133114175178,-5.519343336843054,-5.743840788556408,-5.793362787515706,-5.944689706997377,83
-3.5631657329339665,-3.285340888270044,-3.3451703948378735,-3.3699584255668205,-3.4622579392482176,-3.545651869045626,-3.572064321572201,-3.4733163173378796,-3.7282928908072117,-3.4907539718915723,-3.5420517679890855,-3.770207591815663,-3.94852551985028,-3.7049309578439984,-3.5898317560021695,-3.606423080486825,-3.802767122407082,-3.924821957698519,-5.183025241001451,-5.078110501189261,-5.364443525309767,-5.605227213377001,-5.786689786656634,-5.88833772862052,-6.070240957516067,84
-3.5309630822284976,-3.245537885641943,-3.3355511668025875,-3.3644389537583788,-3.4490481349849786,-3.5095881677110485,-3.5538261384626684,-3.454655588272715,-3.656598295838427,-3.4786234852918763,-3.5250788231955865,-3.7140263395061437,-3.826121774890833,-3.659368447532776,-3.5890271230062476,-3.5841550200201873,-3.7459697188997287,-3.8693220700912,-5.231173445987276,-5.132388457481014,-5.506489868508119,-5.683273777983895,-5.825628610025278,-5.974645754947709,-6.1843350596984505,85
-3.5028026052517482,-3.2107310758123475,-3.327139373248719,-3.3596123026790305,-3.4374964651480875,-3.4780512908117727,-3.537877267040525,-3.438337210136231,-3.59390302241384,-3.4680156539138993,-3.5102363735644504,-3.6648971272354767,-3.719082516746377,-3.6195250807752637,-3.5883234899679737,-3.564682113587019,-3.696301696585767,-3.8207886955726647,-5.273277943234294,-5.179853281183845,-5.630706126786179,-5.751523702681975,-5.859679714979449,-6.0501201378028675,-6.2841077264604515,86
-3.4794927367494632,-3.181919697340961,-3.3201765010725492,-3.3556170364745936,-3.4279345566228145,-3.451946603234861,-3.5246755696432484,-3.4248296531141666,-3.542006934842294,-3.4592350088019863,-3.4979505181281523,-3.6242303630114323,-3.6304806427799168,-3.586544686282204,-3.5877410568788757,-3.548563391994014,-3.655188931703876,-3.780615136760673,-5.308129991194743,-5.219142345779966,-5.73352628315988,-5.808017659489476,-5.88786555783625,-6.112594148491586,-6.366694670717991,87
-3.461841911467386,-3.160102988787483,-3.3149040371703635,-3.3525917192908876,-3.4206940362944285,-3.432179469867373,-3.514678908608317,-3.414601387392256,-3.502709897432625,-3.4525860810004794,-3.4886473559191633,-3.59343645484178,-3.563389050354444,-3.561571092764337,-3.5873000237304837,-3.5363578860478655,-3.6240573004927326,-3.750194696272979,-5.3345208483208655,-5.248893024751596,-5.81138432064517,-5.850796320424637,-5.909208594912788,-6.159901058319461,-6.429231605386997,88
-3.450658564151261,-3.146280188711615,-3.311563468438444,-3.3506749152737303,-3.416106531048199,-3.419655255596369,-3.508345146273207,-3.408120883156236,-3.4778117744936745,-3.448373401553723,-3.482752985969956,-3.57392581073429,-3.520880636832963,-3.545748128932406,-3.5870205905143266,-3.5286246265552674,-3.6043326791910157,-3.7309206767273406,-5.3512417730648965,-5.26774269158095,-5.860714222257987,-5.877900357505692,-5.922731282526167,-6.189874138592082,-6.46885424338339,89
-3.446751129546832,-3.141450535673059,-3.310396281773075,-3.3500051885689404,-3.414503667769396,-3.41527932530891,-3.506132144975398,-3.4058566105918437,-3.4691124303342824,-3.446901501506061,-3.4806935073130045,-3.5671088386967336,-3.5060282995784693,-3.5402196234971535,-3.586922957221935,-3.525922644322914,-3.597440944037404,-3.7241863807415156,-5.357084023879076,-5.274328719750242,-5.877949971014273,-5.88737044275088,-5.927456076993492,-6.200346660615047,-6.482698297623093,90
