C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,time
-3.955063828014641,-3.761216249452073,-3.6425582971738746,-3.466916073932112,-3.6217925181064032,-3.967544086206262,-3.9827420049090683,-3.9316167893333485,-4.559277278817467,-3.92945367287495,-3.7281229312723156,-4.421004625766407,-5.367809000914607,-4.259406135338942,-3.580419381273713,-3.8414359753993694,-4.46135611587817,-4.554532089369012,-4.430450717192793,-3.5120342016886408,-4.483161953808005,-4.38918253513835,-5.099959831736907,-4.652397880995018,-4.739568361138805,68
-3.9774573732147234,-3.7951190646218818,-3.5174719789805495,-3.4489868056680923,-3.6318740202991617,-4.005041193092815,-3.8575113229595437,-3.7756364927912442,-4.639475322052985,-3.7251806718113434,-3.754895829583662,-4.484125708231811,-5.504329511399098,-4.310564349053168,-3.5950130159809697,-3.883216882873823,-4.524691145042946,-4.626529449407441,-4.518731738554194,-3.5036823229362857,-4.554769909740667,-4.454915391044864,-5.228429396219226,-4.728005445750107,-4.834132231209873,69
-3.985707626709491,-3.8076095754739168,-3.471387545961956,-3.4423812857813485,-3.6355882579491254,-4.018855916682598,-3.8113737032939294,-3.7181700677494165,-4.6690219695608075,-3.649922197735278,-3.7647595289615263,-4.50738084387696,-5.554626541577595,-4.329412112000514,-3.600389618241538,-3.898609848785464,-4.548025103156285,-4.653054792579493,-4.551256325371551,-3.5006053149748917,-4.581151788242175,-4.479132759010421,-5.275760288396922,-4.755860864344087,-4.868971551762372,70
-3.981800192105062,-3.8027799224353602,-3.4702203592965866,-3.4417115590765586,-3.6339853946703222,-4.014479986395139,-3.8091607019961202,-3.7159057951850243,-4.660322625401415,-3.6484502976876163,-3.7627000503045744,-4.500563871839403,-5.539774204323101,-4.3237034666182534,-3.6002919849491453,-3.895907866553111,-4.541133368002673,-4.646320496593668,-4.55709857618573,-3.517841063731177,-4.590621873487363,-4.486842650218558,-5.280485082864248,-4.766333386367052,-4.880522936606085,71
-3.9706168447889367,-3.7889571223594927,-3.4668797905646676,-3.4397947550594012,-3.6293978894240935,-4.001955772124134,-3.8028269396610104,-3.7094252909490044,-4.635424502462465,-3.64423761824086,-3.756805680355368,-4.481053227731914,-5.497265790801619,-4.307364929834543,-3.600012551732989,-3.888174607060513,-4.521408746700957,-4.6270464770480295,-4.573819500929761,-3.5671709653439945,-4.617725910568419,-4.508908890572884,-5.294007770477626,-4.796306466639674,-4.913583796676021,72
-3.952966019506859,-3.7671404138060147,-3.461607326662481,-3.4367694378756943,-3.622157369095707,-3.9821886387566456,-3.792830278626078,-3.6991970252270936,-4.5961274650527955,-3.637588690439353,-3.7475025181463786,-4.450259319562261,-5.430174198376147,-4.281577600693988,-3.5995715185845967,-3.875969101114364,-4.490277115489813,-4.596626036560336,-4.600210358055882,-3.6450290028292844,-4.660504571503579,-4.543736330168263,-5.315350807554164,-4.843613376467548,-4.965764190280378,73
-3.9296561510045747,-3.7383290353346275,-3.4546444544863117,-3.432774171671258,-3.612595460570433,-3.9560839511797337,-3.7796285812288017,-3.6856894682050285,-4.544231377481248,-3.6288080453274394,-3.73521666271008,-4.409592555338216,-5.341572324409686,-4.2475225782411945,-3.5989890854954987,-3.8598503795213586,-4.449164350607921,-4.556452477748343,-4.635062406016333,-3.7478491592029872,-4.71699852831108,-4.589729819099567,-5.3435366504109645,-4.906087387156267,-5.034674175727353,74
-3.9014956740278257,-3.703522225505033,-3.446232660932443,-3.4279475205919097,-3.6010437907335424,-3.924547074280459,-3.7636797098066586,-3.6693710900685454,-4.481536104056663,-3.618200213949463,-3.7203742130789452,-4.36046334306755,-5.234533066265231,-4.206380961520767,-3.5982854524572248,-3.8403774730881906,-4.39949632829396,-4.507919103229809,-4.677166903263352,-3.872065417481045,-4.78524845300916,-4.645294207461662,-5.377587755365136,-4.9815617700114245,-5.117923811325145,75
-3.8692930233223564,-3.6637192228769315,-3.4366134328971567,-3.422428048783468,-3.587833986470304,-3.888483372945881,-3.7454415266971264,-3.65071036100338,-4.409841509087877,-3.606069727349767,-3.7034012682854454,-4.30428209075803,-5.112129321305783,-4.159333849577311,-3.5974808194613033,-3.8181094126215527,-4.342698924786606,-4.452419215622489,-4.725315108249177,-4.014111760679398,-4.863295017616055,-4.708834345349416,-5.416526578733781,-5.067869796338615,-5.2131231553819495,76
-3.8338566336339115,-3.6199192660100254,-3.426028257276738,-3.4163543203917524,-3.5732976746659864,-3.848798212063061,-3.7253718942376826,-3.63017575119527,-4.330947456883734,-3.592721116572696,-3.6847239273620556,-4.242459206417431,-4.977433986894341,-4.107562341455433,-3.5965953864992644,-3.79360522892814,-4.28019801632454,-4.391346117544143,-4.778298279426046,-4.170422171813987,-4.949178894150002,-4.778755082857698,-5.459375576834005,-5.16284473744343,-5.317882266205964,77
-3.795994939708235,-3.5731215934640153,-3.4147186209674696,-3.4098648995625807,-3.557766482205861,-3.80639695651906,-3.7039286747658062,-3.608235730829951,-4.24665381175307,-3.578458912662594,-3.6647682893412465,-4.176405098053521,-4.833519960393902,-4.052247536199739,-3.5956493535626377,-3.7674239528146463,-4.213419479146438,-4.326093111612525,-4.834907675246201,-4.337430633900755,-5.04094075462924,-4.853461270081377,-5.505157205982915,-5.2643198646314655,-5.4298112021053875,78
-3.7565163762910703,-3.5243254437986025,-3.4029260108656336,-3.4030983504417716,-3.5415720359751957,-3.762184971200937,-3.681569730618974,-3.5853587700931584,-4.158760438004727,-3.5635876466638035,-3.6439604532554926,-4.107530173674069,-4.683460139167467,-3.9945705328548335,-3.5946629206429517,-3.740124615087764,-4.143789189490981,-4.258053500445393,-4.893934554161876,-4.511571129955638,-5.136621271072002,-4.931357757115318,-5.5528939224976135,-5.370128449208313,-5.546520021388415,79
-3.7162293781281615,-3.4745300555734886,-3.390891913867515,-3.396193237175144,-3.525045962859261,-3.7170676209957545,-3.6587529241346632,-3.5620133391706297,-4.069067199947544,-3.5484118496206696,-3.6227265181372656,-4.037244841286848,-4.530327420578033,-3.935712430465323,-3.5936562877317364,-3.7122662465541887,-4.072733023596845,-4.188620586660504,-4.954170174625314,-4.689277642994582,-5.234261115496527,-5.010849394054391,-5.601608182695206,-5.4781037624795665,-5.665618782363245,80
-3.6759423799652517,-3.4247346673483734,-3.3788578168693952,-3.389288123908516,-3.508519889743326,-3.6719502707905702,-3.635936117650352,-3.5386679082481005,-3.97937396189036,-3.5332360525775357,-3.601492583019038,-3.966959508899624,-4.3771947019885955,-3.8768543280758108,-3.5926496548205207,-3.6844078780206124,-4.001676857702707,-4.119187672875614,-5.014405795088751,-4.866984156033528,-5.331900959921054,-5.090341030993465,-5.6503224428928,-5.586079075750822,-5.7847175433380755,81
-3.6364638165480887,-3.375938517682962,-3.3670652067675606,-3.3825215747877078,-3.492325443512662,-3.627738285472449,-3.6135771735035207,-3.5157909475113094,-3.891480588142019,-3.518364786578746,-3.5806847469332848,-3.8980845845201744,-4.227134880762163,-3.819177324730907,-3.591663221900835,-3.6571085402937316,-3.9320465680472507,-4.051148061708484,-5.073432674004428,-5.041124652088409,-5.427581476363815,-5.168237518027406,-5.698059159407498,-5.691887660327669,-5.901426362621103,82
-3.5986021226224105,-3.3291408451369513,-3.355755570458291,-3.376032153958536,-3.476794251052535,-3.585337029928447,-3.5921339540316435,-3.4938509271459894,-3.8071869430113545,-3.5041025826686436,-3.5607291089124757,-3.8320304761562625,-4.0832208542617225,-3.7638625194752118,-3.5907171889642084,-3.630927264180237,-3.8652680308691485,-3.985895055776866,-5.130042069824582,-5.208133114175177,-5.519343336843052,-5.2429437052510846,-5.743840788556408,-5.793362787515705,-6.013355298520526,83
-3.5631657329339665,-3.2853408882700452,-3.345170394837872,-3.3699584255668205,-3.462257939248219,-3.5456518690456273,-3.5720643215722,-3.473316317337879,-3.7282928908072113,-3.4907539718915723,-3.542051767989086,-3.770207591815663,-3.948525519850281,-3.7120910113533343,-3.5898317560021695,-3.6064230804868243,-3.802767122407082,-3.9248219576985193,-5.1830252410014515,-5.364443525309767,-5.605227213376999,-5.312864442759367,-5.786689786656632,-5.88833772862052,-6.118114409344541,84
-3.5309630822284976,-3.2455378856419443,-3.3355511668025857,-3.3644389537583788,-3.449048134984979,-3.5095881677110494,-3.553826138462668,-3.454655588272714,-3.6565982958384264,-3.4786234852918767,-3.525078823195586,-3.7140263395061446,-3.826121774890834,-3.6650438994098793,-3.5890271230062476,-3.584155020020187,-3.745969718899729,-3.8693220700912,-5.231173445987276,-5.506489868508119,-5.683273777983894,-5.376404580647121,-5.8256286100252765,-5.974645754947709,-6.213313753401344,85
-3.5028026052517482,-3.210731075812349,-3.327139373248717,-3.35961230267903,-3.4374964651480884,-3.478051290811774,-3.5378772670405243,-3.4383372101362304,-3.5939030224138393,-3.4680156539138998,-3.510236373564451,-3.664897127235477,-3.719082516746378,-3.6239022826894507,-3.5883234899679737,-3.564682113587018,-3.696301696585767,-3.820788695572665,-5.273277943234295,-5.630706126786178,-5.7515237026819745,-5.431968969009217,-5.859679714979447,-6.0501201378028675,-6.296563388999137,86
-3.4794927367494632,-3.181919697340962,-3.3201765010725475,-3.3556170364745936,-3.4279345566228154,-3.4519466032348625,-3.524675569643248,-3.424829653114166,-3.542006934842293,-3.4592350088019868,-3.4979505181281527,-3.624230363011433,-3.6304806427799177,-3.589847260236658,-3.5877410568788757,-3.548563391994013,-3.655188931703876,-3.780615136760673,-5.308129991194744,-5.733526283159879,-5.808017659489475,-5.477962457940519,-5.887865557836248,-6.112594148491586,-6.36547337444611,87
-3.461841911467386,-3.160102988787484,-3.3149040371703618,-3.352591719290887,-3.4206940362944294,-3.432179469867374,-3.514678908608316,-3.4146013873922554,-3.502709897432624,-3.45258608100048,-3.4886473559191638,-3.5934364548417808,-3.563389050354445,-3.5640599310961028,-3.5873000237304837,-3.5363578860478646,-3.6240573004927326,-3.7501946962729793,-5.334520848320866,-5.811384320645169,-5.850796320424636,-5.5127898975358995,-5.909208594912786,-6.159901058319461,-6.417653768050469,88
-3.450658564151261,-3.146280188711616,-3.3115634684384423,-3.35067491527373,-3.4161065310481997,-3.41965525559637,-3.5083451462732063,-3.4081208831562355,-3.4778117744936736,-3.4483734015537233,-3.4827529859699564,-3.573925810734291,-3.5208806368329637,-3.547721394312392,-3.5870205905143266,-3.5286246265552665,-3.6043326791910157,-3.730920676727341,-5.351241773064897,-5.860714222257986,-5.877900357505691,-5.534856137890224,-5.922731282526165,-6.189874138592082,-6.450714628120404,89
-3.446751129546832,-3.14145053567306,-3.310396281773073,-3.35000518856894,-3.414503667769397,-3.415279325308911,-3.506132144975397,-3.4058566105918433,-3.4691124303342815,-3.4469015015060616,-3.480693507313005,-3.5671088386967345,-3.50602829957847,-3.542012748930132,-3.586922957221935,-3.5259226443229132,-3.597440944037404,-3.724186380741516,-5.357084023879077,-5.877949971014272,-5.887370442750879,-5.542566029098362,-5.92745607699349,-6.200346660615047,-6.462266012964117,90
