Var1.1.x,Var1.2.x,zmatrix,id,Var1.1.y,Var1.2.y,pmatrix,Var1.1.x.x,Var1.2.x.x,omatrix,Var1.1.y.y,Var1.2.y.y,cmatrix
rm1.C2,rm4.C2,-3.3505598183732643,rm1.C2_rm4.C2,rm1.C2,rm4.C2,3.0934043057784733,rm1.C2,rm4.C2,0,rm1.C2,rm4.C2,-0.1063816419032988
rm1.C2,rm4.C3,-1.6669103101080152,rm1.C2_rm4.C3,rm1.C2,rm4.C3,1.0198500367889063,rm1.C2,rm4.C3,0.2518518518518518,rm1.C2,rm4.C3,0.7362433884851594
rm1.C2,rm4.C4,9.966834146437195,rm1.C2_rm4.C4,rm1.C2,rm4.C4,22.671809623248713,rm1.C2,rm4.C4,0.9354838709677419,rm1.C2,rm4.C4,0.5489766143122746
rm1.C2,rm4.C5,6.192868528910133,rm1.C2_rm4.C5,rm1.C2,rm4.C5,9.228566818453027,rm1.C2,rm4.C5,0.9166666666666666,rm1.C2,rm4.C5,-0.25393637255308943
rm1.C2,rm4.C6,-3.2807556113020793,rm1.C2_rm4.C6,rm1.C2,rm4.C6,2.9849362721593273,rm1.C2,rm4.C6,0,rm1.C2,rm4.C6,-0.17900986887451165
rm1.C2,rm4.C7,-1.7380256084371715,rm1.C2_rm4.C7,rm1.C2,rm4.C7,1.0850948901030317,rm1.C2,rm4.C7,0.09090909090909091,rm1.C2,rm4.C7,-0.6399428984673738
rm1.C2,rm4.C8,-1.5875341711843074,rm1.C2_rm4.C8,rm1.C2,rm4.C8,0.9492657054492522,rm1.C2,rm4.C8,0,rm1.C2,rm4.C8,0.47903456171680125
rm1.C2,rm4.C9,-1.9613636034499076,rm1.C2_rm4.C9,rm1.C2,rm4.C9,1.3024513972914133,rm1.C2,rm4.C9,0,rm1.C2,rm4.C9,-0.30208723245134794
rm1.C2,rm4.C10,0.8406833142343795,rm1.C2_rm4.C10,rm1.C2,rm4.C10,0.3973699690063191,rm1.C2,rm4.C10,0.3076923076923077,rm1.C2,rm4.C10,-0.46392176165518295
rm1.C3,rm1.C4,-1.0573891709602607,rm1.C3_rm1.C4,rm1.C3,rm1.C4,0.537102084980984,rm1.C3,rm1.C4,0,rm1.C3,rm1.C4,-0.4396582499788919
rm1.C3,rm1.C5,-0.8606738413551748,rm1.C3_rm1.C5,rm1.C3,rm1.C5,0.4095843079315942,rm1.C3,rm1.C5,0,rm1.C3,rm1.C5,-0.5651725066457924
rm1.C3,rm1.C6,-1.7107101108076503,rm1.C3_rm1.C6,rm1.C3,rm1.C6,1.0598091573092052,rm1.C3,rm1.C6,0,rm1.C3,rm1.C6,-0.4573692721169502
rm1.C3,rm1.C7,-0.9322431703406299,rm1.C3_rm1.C7,rm1.C3,rm1.C7,0.45443205142804977,rm1.C3,rm1.C7,0,rm1.C3,rm1.C7,-0.3546985503500619
rm1.C3,rm1.C8,-2.244768412305328,rm1.C3_rm1.C8,rm1.C3,rm1.C8,1.6058460602145315,rm1.C3,rm1.C8,0,rm1.C3,rm1.C8,-0.09362112797950273
rm1.C3,rm1.C9,-1.0422440528154935,rm1.C3_rm1.C9,rm1.C3,rm1.C9,0.5268072181839408,rm1.C3,rm1.C9,0,rm1.C3,rm1.C9,-0.2914838219425351
rm1.C3,rm1.C10,-1.154030240330544,rm1.C3_rm1.C10,rm1.C3,rm1.C10,0.6046949792145327,rm1.C3,rm1.C10,0,rm1.C3,rm1.C10,-0.312215050971167
rm1.C3,rm2.C1,-1.3172745593569004,rm1.C3_rm2.C1,rm1.C3,rm2.C1,0.7264278968260552,rm1.C3,rm2.C1,0.019230769230769232,rm1.C3,rm2.C1,-0.24677831000047235
rm1.C3,rm2.C2,34.77400310024604,rm1.C3_rm2.C2,rm1.C3,rm2.C2,264.2209116835102,rm1.C3,rm2.C2,0.8333333333333334,rm1.C3,rm2.C2,0.48856509285746974
rm1.C3,rm2.C3,-0.46123234280619235,rm1.C3_rm2.C3,rm1.C3,rm2.C3,0.1906881937235315,rm1.C3,rm2.C3,0,rm1.C3,rm2.C3,-0.5173445247434578
rm1.C3,rm2.C4,-4.0072129857776,rm1.C3_rm2.C4,rm1.C3,rm2.C4,4.211552650226992,rm1.C3,rm2.C4,0,rm1.C3,rm2.C4,-0.19611276933568167
rm1.C3,rm2.C5,-0.8467190478805637,rm1.C3_rm2.C5,rm1.C3,rm2.C5,0.40104353138414645,rm1.C3,rm2.C5,0,rm1.C3,rm2.C5,-0.5923423245988999
rm1.C3,rm2.C6,-0.5828667199535172,rm1.C3_rm2.C6,rm1.C3,rm2.C6,0.2518251371477794,rm1.C3,rm2.C6,0,rm1.C3,rm2.C6,-0.3546468585080911
rm1.C3,rm2.C7,-0.6452845986211152,rm1.C3_rm2.C7,rm1.C3,rm2.C7,0.2850479419533495,rm1.C3,rm2.C7,0,rm1.C3,rm2.C7,-0.5690829875132697
rm1.C3,rm2.C8,-1.1937034602412968,rm1.C3_rm2.C8,rm1.C3,rm2.C8,0.6334015177892968,rm1.C3,rm2.C8,0,rm1.C3,rm2.C8,-0.32150350093645996
rm1.C3,rm2.C9,-1.3980335431535071,rm1.C3_rm2.C9,rm1.C3,rm2.C9,0.7902089621212414,rm1.C3,rm2.C9,0,rm1.C3,rm2.C9,-0.5643108767509042
rm1.C3,rm2.C10,-0.4396667488394347,rm1.C3_rm2.C10,rm1.C3,rm2.C10,0.180338630820775,rm1.C3,rm2.C10,0,rm1.C3,rm2.C10,-0.03136371894533485
rm1.C3,rm3.C1,-1.9711280512418576,rm1.C3_rm3.C1,rm1.C3,rm3.C1,1.3123887276143154,rm1.C3,rm3.C1,0,rm1.C3,rm3.C1,-0.17720225768300524
rm1.C3,rm3.C2,37.473164923097535,rm1.C3_rm3.C2,rm1.C3,rm3.C2,306.5985157807251,rm1.C3,rm3.C2,0.86,rm1.C3,rm3.C2,0.29784283756319907
rm1.C3,rm3.C3,-0.5268191563517403,rm1.C3_rm3.C3,rm1.C3,rm3.C3,0.22306707591160255,rm1.C3,rm3.C3,0,rm1.C3,rm3.C3,0.24718778034302002
rm1.C3,rm3.C4,-3.5791585766544136,rm1.C3_rm3.C4,rm1.C3,rm3.C4,3.4625558608127363,rm1.C3,rm3.C4,0,rm1.C3,rm3.C4,-0.30460879590187284
rm1.C3,rm3.C5,-1.274330207149009,rm1.C3_rm3.C5,rm1.C3,rm3.C5,0.6934754384001715,rm1.C3,rm3.C5,0,rm1.C3,rm3.C5,-0.49597059088311823
rm1.C3,rm3.C6,-0.5637178965215839,rm1.C3_rm3.C6,rm1.C3,rm3.C6,0.2418862053419035,rm1.C3,rm3.C6,0,rm1.C3,rm3.C6,-0.32727657115093556
rm1.C3,rm3.C7,-0.488226055709102,rm1.C3_rm3.C7,rm1.C3,rm3.C7,0.20384925437836107,rm1.C3,rm3.C7,0,rm1.C3,rm3.C7,-0.4609146104191062
rm1.C3,rm3.C8,-0.7731400411142585,rm1.C3_rm3.C8,rm1.C3,rm3.C8,0.35710090195419686,rm1.C3,rm3.C8,0,rm1.C3,rm3.C8,-0.46244249231123513
rm1.C3,rm3.C9,-0.6910138549969983,rm1.C3_rm3.C9,rm1.C3,rm3.C9,0.3101968823117355,rm1.C3,rm3.C9,0,rm1.C3,rm3.C9,-0.2943560617419547
rm1.C3,rm3.C10,-0.9172836507377028,rm1.C3_rm3.C10,rm1.C3,rm3.C10,0.4449127828560687,rm1.C3,rm3.C10,0,rm1.C3,rm3.C10,-0.3827105018889174
rm1.C3,rm4.C1,-1.3955444067918288,rm1.C3_rm4.C1,rm1.C3,rm4.C1,0.7882076142489094,rm1.C3,rm4.C1,0,rm1.C3,rm4.C1,-0.012846352607832845
rm1.C3,rm4.C2,33.90359551373404,rm1.C3_rm4.C2,rm1.C3,rm4.C2,251.22940153553785,rm1.C3,rm4.C2,0.8974358974358975,rm1.C3,rm4.C2,0.3158578393233884
rm1.C3,rm4.C3,-4.575093663173061,rm1.C3_rm4.C3,rm1.C3,rm4.C3,5.3223866768451575,rm1.C3,rm4.C3,0,rm1.C3,rm4.C3,-0.1781725861275727
rm1.C3,rm4.C4,-0.9857768667142891,rm1.C3_rm4.C4,rm1.C3,rm4.C4,0.48912989996898193,rm1.C3,rm4.C4,0,rm1.C3,rm4.C4,-0.4586192458097389
rm1.C3,rm4.C5,-0.6116014842740375,rm1.C3_rm4.C5,rm1.C3,rm4.C5,0.2669621479484813,rm1.C3,rm4.C5,0,rm1.C3,rm4.C5,-0.4151779212721798
rm1.C3,rm4.C6,-1.0148990120380204,rm1.C3_rm4.C6,rm1.C3,rm4.C6,0.508422656568333,rm1.C3,rm4.C6,0,rm1.C3,rm4.C6,-0.09179926941953354
rm1.C3,rm4.C7,-1.005693599688358,rm1.C3_rm4.C7,rm1.C3,rm4.C7,0.5022923855241781,rm1.C3,rm4.C7,0,rm1.C3,rm4.C7,-0.0075073535585878926
rm1.C3,rm4.C8,-0.5571545451825277,rm1.C3_rm4.C8,rm1.C3,rm4.C8,0.23850679143825526,rm1.C3,rm4.C8,0,rm1.C3,rm4.C8,-0.3068661342044363
rm1.C3,rm4.C9,-0.616836174764676,rm1.C3_rm4.C9,rm1.C3,rm4.C9,0.2697485750465104,rm1.C3,rm4.C9,0,rm1.C3,rm4.C9,-0.05150221435299307
rm1.C3,rm4.C10,-0.60249897203231,rm1.C3_rm4.C10,rm1.C3,rm4.C10,0.2621380994717324,rm1.C3,rm4.C10,0,rm1.C3,rm4.C10,-0.19916568746573304
rm1.C4,rm1.C5,-0.434131399782613,rm1.C4_rm1.C5,rm1.C4,rm1.C5,0.17770568942661816,rm1.C4,rm1.C5,0,rm1.C4,rm1.C5,0.40778381412425113
rm1.C4,rm1.C6,-0.8265345587300847,rm1.C4_rm1.C6,rm1.C4,rm1.C6,0.3888069583877388,rm1.C4,rm1.C6,0,rm1.C4,rm1.C6,0.5434692660862424
rm1.C4,rm1.C7,-0.4875817810468604,rm1.C4_rm1.C7,rm1.C4,rm1.C7,0.2035324477139037,rm1.C4,rm1.C7,0,rm1.C4,rm1.C7,0.5449077013504509
rm1.C4,rm1.C8,-1.0777286021237789,rm1.C4_rm1.C8,rm1.C4,rm1.C8,0.5510543581186749,rm1.C4,rm1.C8,0,rm1.C4,rm1.C8,0.20350566685519833
rm1.C4,rm1.C9,-0.5316807524278772,rm1.C4_rm1.C9,rm1.C4,rm1.C9,0.22552162980966492,rm1.C4,rm1.C9,0,rm1.C4,rm1.C9,0.5988821027198791
rm1.C4,rm1.C10,-0.5570241979507086,rm1.C4_rm1.C10,rm1.C4,rm1.C10,0.2384398171428012,rm1.C4,rm1.C10,0,rm1.C4,rm1.C10,0.3855210835740148
rm1.C4,rm2.C1,0.13939063632224657,rm1.C4_rm2.C1,rm1.C4,rm2.C1,0.051029132956533683,rm1.C4,rm2.C1,0.07692307692307693,rm1.C4,rm2.C1,0.22700794635306898
rm1.C4,rm2.C2,-0.5810819054597661,rm1.C4_rm2.C2,rm1.C4,rm2.C2,0.25089374989557767,rm1.C4,rm2.C2,0,rm1.C4,rm2.C2,-0.3117404814235083
rm1.C4,rm2.C3,-0.2574847270322642,rm1.C4_rm2.C3,rm1.C4,rm2.C3,0.09864816518390816,rm1.C4,rm2.C3,0,rm1.C4,rm2.C3,-0.03792426221704992
rm1.C4,rm2.C4,-0.0026477491408384824,rm1.C4_rm2.C4,rm1.C4,rm2.C4,9.18459159888464e-4,rm1.C4,rm2.C4,0.23076923076923078,rm1.C4,rm2.C4,0.5833839301382503
rm1.C4,rm2.C5,1.947289992105931,rm1.C4_rm2.C5,rm1.C4,rm2.C5,1.288192957663751,rm1.C4,rm2.C5,0.07692307692307693,rm1.C4,rm2.C5,0.46174424029705263
rm1.C4,rm2.C6,-0.2682991497186711,rm1.C4_rm2.C6,rm1.C4,rm2.C6,0.10321534361225335,rm1.C4,rm2.C6,0,rm1.C4,rm2.C6,0.4171852414177126
rm1.C4,rm2.C7,-0.2947566581094696,rm1.C4_rm2.C7,rm1.C4,rm2.C7,0.11453712966290032,rm1.C4,rm2.C7,0,rm1.C4,rm2.C7,0.5202618831726985
rm1.C4,rm2.C8,-0.599536807884806,rm1.C4_rm2.C8,rm1.C4,rm2.C8,0.2605740490059198,rm1.C4,rm2.C8,0,rm1.C4,rm2.C8,0.298372935526136
rm1.C4,rm2.C9,-0.6616648564267231,rm1.C4_rm2.C9,rm1.C4,rm2.C9,0.2939772759143843,rm1.C4,rm2.C9,0,rm1.C4,rm2.C9,0.5923395249789376
rm1.C4,rm2.C10,-0.24007210455322664,rm1.C4_rm2.C10,rm1.C4,rm2.C10,0.09136790392360013,rm1.C4,rm2.C10,0,rm1.C4,rm2.C10,0.2794293193545152
rm1.C4,rm3.C1,-0.9546817078427922,rm1.C4_rm3.C1,rm1.C4,rm3.C1,0.4688550010591828,rm1.C4,rm3.C1,0,rm1.C4,rm3.C1,0.21921317367186133
rm1.C4,rm3.C2,-0.5623531727447558,rm1.C4_rm3.C2,rm1.C4,rm3.C2,0.24118237867144704,rm1.C4,rm3.C2,0,rm1.C4,rm3.C2,-0.3694589248667164
rm1.C4,rm3.C3,3.8546261630854497,rm1.C4_rm3.C3,rm1.C4,rm3.C3,3.935891829079251,rm1.C4,rm3.C3,0.1,rm1.C4,rm3.C3,-0.5330720478594546
rm1.C4,rm3.C4,-1.1087434853111242,rm1.C4_rm3.C4,rm1.C4,rm3.C4,0.5726098864371012,rm1.C4,rm3.C4,0.07692307692307693,rm1.C4,rm3.C4,0.5361783009566146
