C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,time
-3.8230882676496245,-3.8076095754739168,-3.471387545961956,-3.4423812857813485,-3.635588257949124,-4.018855916682598,-3.81137370329393,-3.6892959688972815,-4.669021969560809,-3.6138378755602636,-3.7647595289615263,-5.425257821238116,-4.507380843876961,-4.302772097325139,-3.600389618241538,-4.304494382767227,-4.653054792579494,-4.5512563253715514,-4.36591104122718,-3.500605314974891,-4.581151788242175,-5.275760288396922,-4.755860864344089,-4.573173574905377,70
-3.8190587359406787,-3.8027799224353602,-3.4702203592965866,-3.4417115590765586,-3.633985394670321,-4.014479986395139,-3.8091607019961207,-3.687366930859198,-4.660322625401417,-3.6140810735939226,-3.7627000503045744,-5.411249157526742,-4.500563871839404,-4.297243591889886,-3.6002919849491453,-4.299173804959087,-4.646320496593669,-4.557098576185731,-4.372497069396473,-3.517841063731176,-4.590621873487363,-5.280485082864248,-4.766333386367053,-4.58701762914508,71
-3.8075259382909374,-3.7889571223594927,-3.4668797905646676,-3.4397947550594012,-3.629397889424092,-4.001955772124134,-3.802826939661011,-3.681845890957098,-4.635424502462467,-3.6147771231385337,-3.756805680355368,-5.371155395870048,-4.481053227731914,-4.281420628057956,-3.600012551732989,-4.28394594433579,-4.62704647704803,-4.573819500929762,-4.3913467362258265,-3.5671709653439936,-4.617725910568419,-5.294007770477626,-4.796306466639676,-4.6266402671414735,72
-3.7893235709160438,-3.7671404138060147,-3.4616073266624814,-3.4367694378756943,-3.6221573690957056,-3.9821886387566456,-3.7928302786260786,-3.673131960509204,-4.596127465052797,-3.615875707359545,-3.7475025181463786,-5.307874880484182,-4.450259319562262,-4.256447034540089,-3.5995715185845967,-4.259911610099019,-4.596626036560337,-4.600210358055884,-4.4210974151974565,-3.6450290028292835,-4.660504571503579,-5.315350807554164,-4.84361337646755,-4.689177201810479,73
-3.765285330031643,-3.7383290353346275,-3.454644454486312,-3.432774171671258,-3.6125954605704322,-3.9560839511797337,-3.779628581228802,-3.661624250833741,-4.54423137748125,-3.617326509422409,-3.73521666271008,-5.224305955585292,-4.409592555338216,-4.223466640047028,-3.5989890854954987,-4.22817161145046,-4.556452477748344,-4.635062406016334,-4.460386479793579,-3.7478491592029863,-4.71699852831108,-5.3435366504109645,-4.906087387156269,-4.77176414606802,74
-3.7362449118533787,-3.703522225505033,-3.446232660932443,-3.4279475205919097,-3.6010437907335415,-3.924547074280459,-3.763679709806659,-3.6477218732489343,-4.481536104056664,-3.619079212492573,-3.7203742130789452,-5.123346965389523,-4.36046334306755,-4.183623273289516,-3.5982854524572248,-4.1898267575917965,-4.50791910322981,-4.677166903263352,-4.507851303496408,-3.872065417481044,-4.78524845300916,-5.377587755365136,-4.981561770011426,-4.871536812830021,75
-3.7030360125968933,-3.6637192228769315,-3.436613432897157,-3.422428048783468,-3.5878339864703026,-3.888483372945881,-3.745441526697126,-3.631823939073006,-4.409841509087879,-3.621083499735488,-3.7034012682854454,-5.007896254113019,-4.304282090758031,-4.138060762978293,-3.5974808194613033,-4.145977857724711,-4.4524192156224895,-4.725315108249177,-4.562129259788161,-4.0141117606793975,-4.863295017616055,-5.416526578733781,-5.0678697963386155,-4.985630915012404,76
-3.6664923284778332,-3.6199192660100254,-3.4260282572767387,-3.4163543203917524,-3.5732976746659855,-3.848798212063061,-3.725371894237683,-3.614329559624182,-4.330947456883735,-3.6232890543166043,-3.6847239273620556,-4.880852165971931,-4.242459206417431,-4.0879229378241035,-3.5965953864992644,-4.09772572105089,-4.391346117544143,-4.778298279426046,-4.621857722151052,-4.1704221718139864,-4.949178894150002,-5.459375576834005,-5.162844737443431,-5.111182165531094,77
-3.6274475557118415,-3.5731215934640153,-3.41471862096747,-3.4098648995625807,-3.55776648220586,-3.80639695651906,-3.7039286747658062,-3.595637846220685,-4.246653811753072,-3.625645559401371,-3.6647682893412465,-4.7451130451824035,-4.17640509805352,-4.034353626537688,-3.5956493535626377,-4.046171156772017,-4.326093111612526,-4.8349076752462015,-4.685674064067298,-4.3374306339007545,-5.04094075462924,-5.505157205982915,-5.264319864631467,-5.245326277302015,78
-3.586735390514561,-3.5243254437986025,-3.4029260108656345,-3.4030983504417716,-3.5415720359751948,-3.762184971200937,-3.6815697306189734,-3.57614791018074,-4.1587604380047285,-3.628102698155237,-3.6439604532554926,-4.603577235960582,-4.107530173674069,-3.9784966578297873,-3.5946629206429517,-3.9924149740897743,-4.258053500445394,-4.893934554161877,-4.752215659019112,-4.511571129955637,-5.136621271072002,-5.5528939224976135,-5.370128449208314,-5.385198963241086,79
-3.5451895291016378,-3.4745300555734886,-3.3908919138675158,-3.396193237175144,-3.5250459628592603,-3.7170676209957545,-3.6587529241346632,-3.5562588628225704,-4.069067199947546,-3.630610153743654,-3.6227265181372656,-4.4591430825226155,-4.037244841286847,-3.9214958604111456,-3.5936562877317364,-3.9375579822058486,-4.188620586660504,-4.954170174625315,-4.82011988048871,-4.689277642994581,-5.234261115496527,-5.601608182695206,-5.478103762479568,-5.527935936264235,80
-3.5036436676887126,-3.4247346673483734,-3.378857816869396,-3.389288123908516,-3.508519889743325,-3.6719502707905702,-3.6359361176503526,-3.5363698154644005,-3.979373961890362,-3.6331176093320705,-3.601492583019038,-4.314708929084645,-3.966959508899623,-3.8644950629925026,-3.5926496548205207,-3.882700990321921,-4.119187672875614,-5.014405795088752,-4.88802410195831,-4.866984156033527,-5.331900959921054,-5.6503224428928,-5.586079075750822,-5.670672909287386,81
-3.4629315024914336,-3.375938517682962,-3.3670652067675615,-3.3825215747877078,-3.4923254435126614,-3.627738285472449,-3.6135771735035207,-3.5168798794244562,-3.891480588142021,-3.635574748085938,-3.5806847469332848,-4.173173119862828,-3.8980845845201735,-3.8086380942846043,-3.591663221900835,-3.8289448076396813,-4.051148061708485,-5.073432674004428,-4.954565696910123,-5.041124652088409,-5.427581476363815,-5.698059159407498,-5.691887660327669,-5.810545595226456,82
-3.423886729725441,-3.3291408451369513,-3.3557555704582924,-3.376032153958536,-3.476794251052535,-3.585337029928447,-3.5921339540316435,-3.4981881660209595,-3.8071869430113563,-3.637931253170704,-3.5607291089124757,-4.037433999073299,-3.8320304761562616,-3.7550687829981872,-3.5907171889642084,-3.7773902433608066,-3.9858950557768655,-5.130042069824582,-5.018382038826369,-5.208133114175177,-5.519343336843052,-5.743840788556408,-5.793362787515706,-5.944689706997377,83
-3.3873430456063813,-3.2853408882700452,-3.3451703948378735,-3.3699584255668205,-3.4622579392482185,-3.5456518690456273,-3.5720643215721997,-3.480693786572135,-3.7282928908072126,-3.64013680775182,-3.542051767989086,-3.910389910932211,-3.770207591815662,-3.7049309578439975,-3.5898317560021695,-3.729138106686986,-3.924821957698519,-5.1830252410014515,-5.0781105011892596,-5.364443525309766,-5.605227213376999,-5.786689786656632,-5.88833772862052,-6.070240957516067,84
-3.3541341463498964,-3.2455378856419443,-3.3355511668025875,-3.3644389537583788,-3.449048134984979,-3.5095881677110494,-3.5538261384626675,-3.464795852396207,-3.6565982958384273,-3.6421410949947353,-3.525078823195586,-3.794939199655709,-3.714026339506143,-3.659368447532775,-3.5890271230062476,-3.685289206819901,-3.8693220700912,-5.231173445987276,-5.132388457481012,-5.506489868508119,-5.683273777983894,-5.8256286100252765,-5.974645754947709,-6.1843350596984505,85
-3.3250937281716313,-3.210731075812349,-3.327139373248719,-3.35961230267903,-3.4374964651480884,-3.478051290811774,-3.537877267040524,-3.4508934748113993,-3.5939030224138406,-3.6438937980648993,-3.510236373564451,-3.693980209459938,-3.6648971272354753,-3.6195250807752624,-3.5883234899679737,-3.6469443529612366,-3.8207886955726647,-5.273277943234295,-5.179853281183843,-5.630706126786178,-5.7515237026819745,-5.859679714979447,-6.0501201378028675,-6.2841077264604515,86
-3.301055487287231,-3.181919697340962,-3.3201765010725492,-3.3556170364745936,-3.4279345566228154,-3.4519466032348625,-3.5246755696432475,-3.439385765135937,-3.542006934842295,-3.6453446001277623,-3.4979505181281527,-3.6104112845610485,-3.6242303630114314,-3.5865446862822026,-3.5877410568788757,-3.6152043543126777,-3.7806151367606726,-5.308129991194744,-5.219142345779964,-5.733526283159879,-5.808017659489475,-5.887865557836248,-6.112594148491586,-6.366694670717991,87
-3.2828531199123376,-3.160102988787484,-3.3149040371703635,-3.352591719290887,-3.4206940362944294,-3.432179469867374,-3.5146789086083157,-3.4306718346880434,-3.5027098974326254,-3.646443184348775,-3.4886473559191638,-3.5471307691751828,-3.5934364548417785,-3.5615710927643356,-3.5873000237304837,-3.591170020075907,-3.750194696272979,-5.334520848320866,-5.248893024751594,-5.811384320645169,-5.850796320424636,-5.909208594912786,-6.159901058319461,-6.429231605386997,88
-3.271320322262596,-3.146280188711616,-3.311563468438444,-3.35067491527373,-3.4161065310481997,-3.41965525559637,-3.508345146273206,-3.4251507947859428,-3.477811774493675,-3.6471392338933852,-3.4827529859699564,-3.50703700751849,-3.5739258107342886,-3.545748128932405,-3.5870205905143266,-3.57594215945261,-3.7309206767273406,-5.351241773064897,-5.267742691580948,-5.860714222257986,-5.877900357505691,-5.922731282526165,-6.189874138592082,-6.46885424338339,89
-3.2672907905536506,-3.14145053567306,-3.310396281773075,-3.35000518856894,-3.414503667769397,-3.415279325308911,-3.5061321449753966,-3.42322175674786,-3.469112430334283,-3.6473824319270447,-3.480693507313005,-3.493028343807115,-3.5671088386967322,-3.540219623497152,-3.586922957221935,-3.5706215816444704,-3.7241863807415156,-5.357084023879077,-5.27432871975024,-5.877949971014272,-5.887370442750879,-5.92745607699349,-6.200346660615047,-6.482698297623093,90
