C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,time
-4.146983863998126,-3.634727824659724,-3.7480179045859123,-5.696663973626345,-3.9093278480235996,-3.7350062284434884,-3.6383906144717284,-3.6484502976876168,-3.7269841541937017,-3.8274689728048163,-3.821747026008516,-5.545930043610771,-3.8773750404146616,-4.9987052476317135,-5.057918923037452,-5.61291931045031,-5.644281213531128,-5.312612635664934,-4.150999561908701,-4.9129113300651825,-4.5789631576959815,-3.569303620770633,-4.766333386367054,-4.880522936606083,71
-4.136008985568144,-3.6301882016683784,-3.74003554131235,-5.650139968378144,-3.9017247196301676,-3.72757448069665,-3.6333465632706248,-3.6442376182408602,-3.7219420218858112,-3.819660610331284,-3.815350158808413,-5.50322312228924,-3.869540034198559,-4.969363915888571,-5.027979939807128,-5.570678426714161,-5.601958290361504,-5.280878220622879,-4.183493123780619,-4.934968852512009,-4.602605777792349,-3.6246282514536863,-4.796306466639677,-4.913583796676019,72
-4.118687189491905,-3.623023254537459,-3.7274368715673294,-5.576710514311707,-3.889724601322461,-3.7158448547347733,-3.625385470411051,-3.6375886904393533,-3.713983957640827,-3.8073365683549856,-3.8052538985287327,-5.435818222372125,-3.857173940050251,-4.923054103137346,-4.980726845793002,-5.504009080094455,-5.535159459816676,-5.2307913727854185,-4.234778143120637,-4.969782532518445,-4.639921238426375,-3.711947849278748,-4.843613376467551,-4.965764190280377,73
-4.095811840475194,-3.613561148784414,-3.7107989336597837,-5.479738792529314,-3.873877116839765,-3.7003545853347375,-3.614871966100317,-3.62880804532744,-3.703474452950886,-3.7910613068137673,-3.7919206693044223,-5.346802591183875,-3.840843143961265,-4.86189686950405,-4.918323904843049,-5.415964828451639,-5.446944210318545,-5.164646146251978,-4.302505687745239,-5.01575785038954,-4.68920043453085,-3.8272630433530654,-4.906087387156269,-5.034674175727352,74
-4.068176303223791,-3.602130049926689,-3.6906987658986443,-5.362587984133245,-3.854731889921364,-3.6816409072734233,-3.60217068054573,-3.6182002139494633,-3.690777999308126,-3.771399285645475,-3.7758128952704286,-5.2392634760489365,-3.8211140319231265,-4.788013275114692,-4.842935380805247,-5.309599229646156,-5.34037203028901,-5.084736595121985,-4.3843268254709145,-5.071300286430343,-4.748734261038571,-3.9665744627838877,-4.981561770011427,-5.117923811325143,75
-4.036573942443479,-3.5890581234817294,-3.667713406592844,-5.2286212702257755,-3.832838544306541,-3.6602410553277087,-3.5876462439546,-3.6060697273497673,-3.676259088204681,-3.7489149647879536,-3.757393000561699,-5.116288124291757,-3.7985529899273596,-4.703524380095282,-4.756725537527566,-5.187965841538449,-5.218502408149972,-4.993356773494862,-4.477892624114152,-5.1348153209459015,-4.816813612882328,-4.1258827366784665,-5.067869796338616,-5.213123155381948,76
-4.0017981228400386,-3.5746735349669843,-3.642419894051315,-5.0812018319091905,-3.8087467037345815,-3.6366922642744757,-3.5716632865342355,-3.5927211165726964,-3.66028221113269,-3.7241728041790503,-3.737123409313181,-4.9809637832367875,-3.7737264039654903,-4.610551244571832,-4.661858638857986,-5.054118221988966,-5.0843948323233334,-4.892800735470038,-4.5808541514914385,-5.204708434241266,-4.891729384994913,-4.301188494144046,-5.162844737443431,-5.317882266205962,77
-3.964642209119253,-3.5593044498998996,-3.6153952665829894,-4.923692850285764,-3.7830059919447696,-3.611531768890603,-3.5545864384919446,-3.5784589126625947,-3.64321185958429,-3.6977372637566095,-3.7154665456598215,-4.836377700208473,-3.7472006600290455,-4.511214928670351,-4.560498948644479,-4.9111099288581475,-4.9411087912309934,-4.785362535146936,-4.690862475419262,-5.279385106621485,-4.971772472309121,-4.488492364287881,-5.264319864631467,-5.429811202105386,78
-3.925899565986904,-3.543279033797921,-3.587216562496799,-4.759457506457781,-3.756166032676388,-3.5852968039529696,-3.5367803300350356,-3.563587646663804,-3.6254125250516154,-3.670172803458477,-3.692884833736567,-4.685617122531262,-3.719542144109549,-4.407636492516849,-4.454810730735022,-4.761994520006441,-4.791703773294851,-4.673336226624983,-4.805568663714109,-5.357250818391606,-5.055233769757743,-4.683794976217216,-5.370128449208314,-5.546520021388414,79
-3.8863635581487723,-3.526925452178495,-3.5584608201016765,-4.591858981527518,-3.7287764496687235,-3.5585246042384573,-3.5186095913708186,-3.5484118496206705,-3.6072486990268042,-3.642043883222499,-3.669840697678366,-4.531769297529604,-3.6913172421985267,-4.3019369962373375,-4.34695824897759,-4.609825553294291,-4.639239266936809,-4.559015864003605,-4.922623784192467,-5.436711049856677,-5.140404172273572,-4.883096959039301,-5.478103762479568,-5.665618782363244,80
-3.84682755031064,-3.510571870559069,-3.5297050777065535,-4.424260456597251,-3.7013868666610574,-3.531752404523944,-3.5004388527066004,-3.5332360525775357,-3.5890848730019926,-3.61391496298652,-3.646796561620164,-4.377921472527943,-3.6630923402875037,-4.196237499957823,-4.239105767220156,-4.457656586582138,-4.486774760578765,-4.444695501382224,-5.039678904670828,-5.51617128132175,-5.225574574789402,-5.082398941861389,-5.586079075750823,-5.7847175433380755,81
-3.8080849071782916,-3.4945464544570912,-3.5015263736203646,-4.260025112769272,-3.6745469073926778,-3.5055174395863125,-3.4826327442496927,-3.518364786578746,-3.5712855384693194,-3.586350502688389,-3.6242148496969104,-4.227160894850737,-3.6354338243680084,-4.092659063804324,-4.133417549310702,-4.308541177730435,-4.337369742642626,-4.332669192860274,-5.154385092965674,-5.594036993091869,-5.309035872238022,-5.277701553790722,-5.69188766032767,-5.901426362621102,82
-3.7709289934575057,-3.4791773693900057,-3.474501746152038,-4.102516131145844,-3.648806195602865,-3.480356944202439,-3.4655558962074013,-3.5041025826686436,-3.554215186920918,-3.5599149622659474,-3.602557986043551,-4.08257481182242,-3.608908080431563,-3.993322747902841,-4.032057859097194,-4.165532884599615,-4.194083701550284,-4.2252309925371705,-5.264393416893498,-5.668713665472088,-5.389078959552231,-5.465005423934558,-5.793362787515706,-6.013355298520525,83
-3.7361531738540656,-3.4647927808752605,-3.449208233610509,-3.955096692829259,-3.6247143550309056,-3.4568081531492054,-3.449572938787037,-3.490753971891573,-3.538238309848927,-3.5351728016570436,-3.582288394795033,-3.9472504707674503,-3.5840814944696944,-3.900349612379391,-3.937190960427614,-4.031685265050132,-4.0599761257236455,-4.124674954512347,-5.367354944270784,-5.738606778767452,-5.463994731664816,-5.640311181400138,-5.88833772862052,-6.118114409344541,84
-3.7045508130737534,-3.4517208544303015,-3.4262228743047087,-3.8211299789217916,-3.602821009416083,-3.4354083012034913,-3.4350485021959063,-3.478623485291877,-3.5237193987454827,-3.512688480799523,-3.5638685000863024,-3.8242751190102724,-3.5615204524739275,-3.8158607173599814,-3.850981117149934,-3.910051876942426,-3.938106503584608,-4.0332951328852245,-5.460920742914021,-5.80212181328301,-5.532074083508572,-5.799619455294715,-5.974645754947709,-6.213313753401344,85
-3.6769152758223504,-3.440289755572576,-3.4061227065435697,-3.7039791705257192,-3.5836757824976813,-3.416694623142176,-3.42234721664132,-3.4680156539139,-3.511022945102722,-3.49302645963123,-3.547760726052309,-3.716736003875332,-3.5417913404357884,-3.7419771229706225,-3.775592593112129,-3.803686278136941,-3.8315343235550725,-3.9533855817552297,-5.542741880639697,-5.857664249323815,-5.591607910016293,-5.938930874725539,-6.0501201378028675,-6.296563388999137,86
-3.654039926805639,-3.4308276498195305,-3.389484768636024,-3.607007448743328,-3.5678282980149856,-3.401204353742141,-3.4118337123305853,-3.4592350088019868,-3.5005134404127816,-3.4767511980900125,-3.534427496827999,-3.627720372687084,-3.5254605443468026,-3.680819889337328,-3.713189652162178,-3.7156420264941263,-3.743319074056943,-3.8872403552217913,-5.610469425264299,-5.903639567194909,-5.640887106120768,-6.054246068799853,-6.112594148491586,-6.36547337444611,87
-3.636718130729401,-3.423662702688612,-3.3768860988910037,-3.5335779946768904,-3.5558281797072793,-3.389474727780264,-3.403872619471012,-3.45258608100048,-3.492555376167797,-3.464427156113714,-3.524331236548319,-3.560315472769968,-3.513094450198495,-3.634510076586103,-3.6659365581480516,-3.648972679874421,-3.676520243512114,-3.8371535073843304,-5.661754444604316,-5.938453247201345,-5.678202566754795,-6.141565666624916,-6.159901058319461,-6.417653768050469,88
-3.625743252299418,-3.4191230796972665,-3.368903735617441,-3.4870539894286905,-3.5482250513138474,-3.382042980033426,-3.398828568269908,-3.4483734015537237,-3.4875132438599064,-3.4566187936401818,-3.517934369348216,-3.5176085514484376,-3.5052594439823923,-3.6051687448429606,-3.635997574917728,-3.606731796138272,-3.6341973203424907,-3.8054190923422757,-5.6942480064762355,-5.96051076964817,-5.701845186851162,-6.19689029730797,-6.189874138592082,-6.450714628120404,89
-3.621908656221472,-3.417536946362941,-3.366114717124269,-3.4707986141010063,-3.5455685365739735,-3.379446345278507,-3.397066188934583,-3.446901501506062,-3.485751534981246,-3.453890570607261,-3.515699319362638,-3.5026868560469393,-3.502521911690019,-3.594916954233911,-3.625536966319181,-3.5919729331461236,-3.6194097929699716,-3.794331164195052,-5.705601178696544,-5.968217614840436,-5.710105861342663,-6.216220589956266,-6.200346660615047,-6.462266012964117,90
